census_tract,zero_to_eighteen,nineteen_to_twenty_five,twenty_six_to_thirty_four,thirty_five_to_fifty_four,fifty_five_to_sixty_four,sixty_five_plus
12086000218,950.0,410.0,397.0,997.0,372.0,345.0
12086000219,1249.0,533.0,631.0,1322.0,485.0,488.0
12086000220,1358.0,576.0,595.0,1344.0,520.0,380.0
12086000301,2031.0,880.0,922.0,2151.0,851.0,792.0
12086000302,682.0,281.0,255.0,732.0,296.0,245.0
12086000305,2356.0,788.0,972.0,2174.0,769.0,866.0
12086000306,1491.0,518.0,632.0,1676.0,621.0,551.0
12086000307,1218.0,565.0,543.0,1391.0,595.0,535.0
12086000308,1331.0,685.0,554.0,1510.0,714.0,640.0
12086000402,983.0,347.0,342.0,951.0,349.0,485.0
12086000403,1859.0,703.0,735.0,1629.0,668.0,805.0
12086000404,1548.0,752.0,679.0,1591.0,813.0,781.0
12086000405,1125.0,488.0,503.0,1231.0,579.0,507.0
12086000408,1627.0,582.0,674.0,1484.0,568.0,669.0
12086000409,1371.0,547.0,573.0,1216.0,530.0,485.0
12086000410,1090.0,493.0,521.0,1198.0,531.0,453.0
12086000411,1550.0,733.0,710.0,1336.0,579.0,446.0
12086000412,1687.0,721.0,741.0,1870.0,807.0,952.0
12086000413,1476.0,573.0,550.0,1306.0,574.0,400.0
12086000414,1407.0,496.0,604.0,1230.0,415.0,533.0
12086000501,2124.0,1493.0,766.0,1947.0,654.0,660.0
12086000503,2241.0,827.0,952.0,1736.0,573.0,546.0
12086000504,1143.0,452.0,489.0,1240.0,536.0,558.0
12086000505,1132.0,519.0,572.0,1629.0,559.0,898.0
12086000601,1069.0,450.0,499.0,1623.0,588.0,1249.0
12086000602,1050.0,510.0,551.0,1711.0,614.0,1150.0
12086000603,1031.0,459.0,543.0,1779.0,596.0,1168.0
12086000604,1169.0,545.0,593.0,1978.0,728.0,1505.0
12086000605,914.0,422.0,474.0,1487.0,535.0,1042.0
12086000607,835.0,406.0,465.0,1468.0,589.0,1225.0
12086000608,1341.0,632.0,729.0,2319.0,815.0,1401.0
12086000705,752.0,350.0,397.0,1235.0,599.0,1398.0
12086000706,1428.0,648.0,716.0,2319.0,843.0,1832.0
12086000707,1326.0,601.0,626.0,2005.0,883.0,1270.0
12086000708,1134.0,554.0,594.0,1942.0,710.0,1620.0
12086000709,1024.0,506.0,569.0,1863.0,773.0,1435.0
12086000710,1089.0,447.0,541.0,1647.0,589.0,1218.0
12086000711,1222.0,532.0,513.0,1824.0,599.0,1145.0
12086000712,556.0,269.0,264.0,836.0,205.0,407.0
12086000804,950.0,428.0,480.0,1533.0,530.0,1005.0
12086000805,1044.0,538.0,586.0,1906.0,730.0,1409.0
12086000806,863.0,451.0,500.0,1450.0,525.0,1122.0
12086000807,648.0,322.0,388.0,1342.0,535.0,702.0
12086000808,766.0,350.0,450.0,1307.0,469.0,795.0
12086000901,1709.0,830.0,900.0,2612.0,1050.0,1217.0
12086000902,1508.0,737.0,878.0,2143.0,859.0,974.0
12086000903,640.0,291.0,300.0,853.0,265.0,349.0
12086001002,1841.0,690.0,711.0,1730.0,629.0,878.0
12086001003,1404.0,547.0,558.0,1572.0,576.0,874.0
12086001004,1712.0,653.0,684.0,1453.0,439.0,485.0
12086001005,380.0,176.0,167.0,546.0,284.0,538.0
12086001006,1309.0,593.0,543.0,1265.0,557.0,475.0
12086001101,1286.0,791.0,569.0,1435.0,638.0,634.0
12086001102,1080.0,1197.0,562.0,1207.0,553.0,471.0
12086001103,1090.0,424.0,498.0,1239.0,534.0,442.0
12086001104,1019.0,279.0,457.0,1678.0,638.0,509.0
12086001203,1924.0,885.0,1167.0,2254.0,763.0,618.0
12086001204,888.0,447.0,731.0,1644.0,699.0,1039.0
12086001205,679.0,161.0,246.0,1115.0,439.0,395.0
12086001206,832.0,204.0,435.0,1543.0,685.0,932.0
12086001301,851.0,457.0,609.0,1551.0,623.0,510.0
12086001302,897.0,464.0,945.0,2060.0,722.0,543.0
12086001401,1377.0,524.0,551.0,1121.0,514.0,674.0
12086001402,1366.0,623.0,604.0,1170.0,635.0,508.0
12086001501,1439.0,470.0,407.0,778.0,229.0,194.0
12086001502,1370.0,501.0,442.0,1007.0,325.0,322.0
12086001602,1199.0,590.0,663.0,2104.0,777.0,1247.0
12086001603,564.0,284.0,309.0,975.0,372.0,850.0
12086001605,725.0,326.0,399.0,1313.0,468.0,881.0
12086001606,971.0,403.0,457.0,1410.0,426.0,726.0
12086001701,1170.0,462.0,478.0,1313.0,456.0,415.0
12086001702,746.0,305.0,262.0,756.0,256.0,214.0
12086001703,1361.0,516.0,732.0,1679.0,560.0,701.0
12086001801,1255.0,465.0,396.0,1003.0,336.0,365.0
12086001802,1297.0,398.0,483.0,1068.0,399.0,398.0
12086001803,1158.0,409.0,400.0,732.0,302.0,573.0
12086001901,1220.0,499.0,460.0,1076.0,357.0,457.0
12086001903,866.0,332.0,322.0,794.0,266.0,273.0
12086001904,1053.0,428.0,438.0,1053.0,414.0,576.0
12086002001,982.0,382.0,391.0,1013.0,505.0,545.0
12086002003,916.0,347.0,386.0,898.0,429.0,407.0
12086002004,788.0,319.0,360.0,729.0,408.0,339.0
12086002100,506.0,141.0,282.0,909.0,337.0,315.0
12086002201,633.0,444.0,602.0,935.0,303.0,716.0
12086002202,1486.0,589.0,651.0,1412.0,589.0,826.0
12086002300,1292.0,601.0,508.0,1371.0,537.0,694.0
12086002402,1341.0,555.0,776.0,1651.0,516.0,551.0
12086002403,1005.0,444.0,557.0,1273.0,454.0,498.0
12086002404,1061.0,491.0,590.0,1443.0,620.0,1241.0
12086002501,1413.0,644.0,716.0,1515.0,561.0,608.0
12086002502,914.0,329.0,407.0,1068.0,369.0,379.0
12086002600,1310.0,691.0,1208.0,1654.0,455.0,453.0
12086002702,418.0,343.0,553.0,874.0,238.0,173.0
12086002703,566.0,789.0,1944.0,2261.0,524.0,487.0
12086002705,257.0,234.0,649.0,1071.0,281.0,234.0
12086002706,429.0,532.0,1015.0,1105.0,271.0,175.0
12086002800,435.0,151.0,256.0,546.0,179.0,99.0
12086002900,1502.0,609.0,835.0,1681.0,610.0,585.0
12086003001,422.0,201.0,397.0,837.0,362.0,516.0
12086003003,1459.0,638.0,869.0,1834.0,668.0,944.0
12086003004,673.0,579.0,685.0,1356.0,472.0,747.0
12086003100,1368.0,529.0,482.0,1293.0,405.0,379.0
12086003400,643.0,302.0,281.0,669.0,258.0,193.0
12086003601,725.0,291.0,339.0,713.0,365.0,630.0
12086003602,1262.0,635.0,1031.0,2016.0,750.0,1359.0
12086003702,493.0,730.0,1499.0,1620.0,305.0,162.0
12086003703,99.0,262.0,421.0,446.0,64.0,19.0
12086003704,80.0,198.0,318.0,400.0,131.0,78.0
12086003705,88.0,203.0,469.0,288.0,40.0,14.0
12086003706,4.0,214.0,461.0,849.0,125.0,26.0
12086003707,60.0,116.0,217.0,234.0,77.0,142.0
12086003801,1285.0,289.0,658.0,1981.0,626.0,981.0
12086003803,402.0,114.0,232.0,652.0,340.0,807.0
12086003804,1112.0,290.0,523.0,1735.0,724.0,1449.0
12086003906,763.0,91.0,189.0,1007.0,320.0,351.0
12086003909,146.0,92.0,219.0,514.0,188.0,451.0
12086003911,602.0,343.0,592.0,1491.0,521.0,625.0
12086003912,1092.0,373.0,469.0,1392.0,440.0,518.0
12086003913,684.0,368.0,582.0,1618.0,516.0,604.0
12086003914,389.0,278.0,688.0,1326.0,493.0,722.0
12086003915,964.0,425.0,694.0,1698.0,619.0,637.0
12086003916,773.0,333.0,558.0,1400.0,397.0,400.0
12086003917,712.0,405.0,843.0,1626.0,488.0,426.0
12086003918,449.0,246.0,623.0,1028.0,259.0,234.0
12086003919,436.0,138.0,464.0,973.0,399.0,646.0
12086003921,289.0,105.0,329.0,872.0,377.0,699.0
12086003922,204.0,117.0,243.0,597.0,294.0,502.0
12086004000,1384.0,294.0,538.0,1589.0,628.0,688.0
12086004102,432.0,92.0,407.0,1224.0,469.0,557.0
12086004103,242.0,238.0,474.0,907.0,298.0,619.0
12086004105,298.0,361.0,503.0,870.0,331.0,623.0
12086004106,620.0,180.0,505.0,1135.0,423.0,358.0
12086004203,328.0,602.0,1630.0,1783.0,249.0,395.0
12086004204,153.0,271.0,588.0,812.0,179.0,209.0
12086004205,192.0,337.0,595.0,926.0,242.0,397.0
12086004206,133.0,199.0,414.0,571.0,212.0,342.0
12086004301,138.0,173.0,777.0,1004.0,173.0,203.0
12086004303,196.0,347.0,721.0,853.0,183.0,200.0
12086004304,184.0,242.0,505.0,938.0,201.0,310.0
12086004403,189.0,317.0,623.0,967.0,269.0,627.0
12086004404,86.0,133.0,393.0,579.0,210.0,658.0
12086004405,316.0,369.0,675.0,984.0,269.0,464.0
12086004406,251.0,291.0,884.0,1131.0,184.0,315.0
12086004500,414.0,185.0,617.0,1429.0,577.0,1163.0
12086004602,1410.0,195.0,220.0,1338.0,430.0,391.0
12086004605,960.0,102.0,222.0,1154.0,367.0,673.0
12086004607,799.0,124.0,177.0,1031.0,454.0,860.0
12086004608,423.0,69.0,124.0,596.0,143.0,228.0
12086004701,1277.0,408.0,490.0,1826.0,664.0,747.0
12086004702,1291.0,525.0,588.0,1996.0,743.0,895.0
12086004703,988.0,344.0,480.0,1498.0,615.0,990.0
12086004901,674.0,353.0,420.0,1071.0,326.0,382.0
12086004902,1159.0,565.0,785.0,1936.0,659.0,1365.0
12086005001,1376.0,592.0,761.0,2161.0,845.0,1344.0
12086005002,1031.0,414.0,561.0,1625.0,634.0,1141.0
12086005102,551.0,212.0,287.0,839.0,407.0,1147.0
12086005103,499.0,217.0,300.0,724.0,224.0,522.0
12086005104,821.0,418.0,483.0,1166.0,382.0,587.0
12086005201,1205.0,516.0,779.0,1732.0,586.0,730.0
12086005202,1258.0,546.0,890.0,1740.0,513.0,872.0
12086005302,1373.0,615.0,921.0,2029.0,743.0,1642.0
12086005303,772.0,316.0,501.0,1145.0,345.0,530.0
12086005304,734.0,376.0,581.0,1353.0,499.0,734.0
12086005403,342.0,140.0,181.0,511.0,163.0,271.0
12086005405,745.0,362.0,420.0,1117.0,398.0,578.0
12086005406,869.0,403.0,504.0,1183.0,375.0,507.0
12086005407,444.0,180.0,214.0,702.0,259.0,558.0
12086005409,780.0,355.0,524.0,1232.0,379.0,619.0
12086005410,626.0,312.0,463.0,1044.0,365.0,627.0
12086005501,1131.0,537.0,635.0,1919.0,756.0,1379.0
12086005502,1203.0,636.0,754.0,2070.0,835.0,1619.0
12086005600,742.0,364.0,502.0,1489.0,552.0,1113.0
12086005701,919.0,476.0,533.0,1772.0,791.0,1653.0
12086005703,957.0,476.0,725.0,1689.0,631.0,1675.0
12086005704,1503.0,738.0,814.0,2491.0,834.0,1594.0
12086005801,1110.0,574.0,642.0,2167.0,803.0,1755.0
12086005802,1470.0,762.0,940.0,2959.0,1208.0,2372.0
12086005901,789.0,329.0,403.0,1306.0,469.0,1080.0
12086005902,774.0,368.0,432.0,1350.0,485.0,1065.0
12086005903,1007.0,449.0,562.0,1658.0,577.0,1102.0
12086005904,858.0,376.0,430.0,1425.0,531.0,1067.0
12086006001,1225.0,490.0,610.0,1964.0,772.0,1399.0
12086006002,1049.0,447.0,557.0,1586.0,650.0,1090.0
12086006101,1072.0,256.0,421.0,1638.0,687.0,967.0
12086006102,1268.0,374.0,477.0,1808.0,872.0,1414.0
12086006201,448.0,240.0,418.0,955.0,332.0,499.0
12086006203,270.0,148.0,363.0,652.0,246.0,329.0
12086006205,502.0,382.0,819.0,1272.0,302.0,419.0
12086006206,442.0,351.0,539.0,992.0,331.0,371.0
12086006301,998.0,516.0,580.0,1857.0,718.0,1703.0
12086006302,963.0,431.0,585.0,1670.0,620.0,1090.0
12086006401,699.0,327.0,448.0,1112.0,406.0,751.0
12086006402,690.0,320.0,465.0,1151.0,383.0,696.0
12086006403,690.0,344.0,419.0,1094.0,428.0,830.0
12086006501,652.0,265.0,370.0,999.0,354.0,681.0
12086006503,491.0,197.0,270.0,787.0,301.0,568.0
12086006504,449.0,151.0,266.0,749.0,249.0,466.0
12086006601,1464.0,616.0,1076.0,2311.0,742.0,1243.0
12086006602,850.0,667.0,1301.0,1852.0,521.0,668.0
12086006702,1138.0,1476.0,3104.0,2899.0,563.0,531.0
12086006705,450.0,203.0,601.0,1272.0,517.0,829.0
12086006706,255.0,164.0,492.0,749.0,262.0,374.0
12086006707,601.0,281.0,918.0,1539.0,469.0,307.0
12086006709,41.0,53.0,172.0,149.0,13.0,5.0
12086006711,289.0,485.0,947.0,889.0,204.0,148.0
12086006713,181.0,204.0,550.0,536.0,83.0,55.0
12086006714,164.0,166.0,424.0,593.0,188.0,261.0
12086006801,462.0,194.0,409.0,949.0,488.0,366.0
12086006802,597.0,177.0,223.0,999.0,663.0,1056.0
12086006900,1010.0,460.0,715.0,1818.0,705.0,1144.0
12086007001,1567.0,860.0,1483.0,2845.0,859.0,1444.0
12086007002,1351.0,691.0,1042.0,2224.0,757.0,1048.0
12086007101,495.0,247.0,364.0,675.0,219.0,447.0
12086007103,170.0,191.0,395.0,558.0,178.0,144.0
12086007104,391.0,310.0,799.0,1015.0,280.0,205.0
12086007200,640.0,297.0,291.0,700.0,302.0,303.0
12086007300,925.0,243.0,326.0,1321.0,788.0,568.0
12086007400,1523.0,685.0,577.0,2152.0,857.0,1040.0
12086007501,615.0,167.0,204.0,759.0,415.0,503.0
12086007503,184.0,117.0,86.0,262.0,113.0,161.0
12086007601,548.0,255.0,273.0,813.0,312.0,385.0
12086007603,868.0,1214.0,465.0,907.0,305.0,504.0
12086007604,1255.0,612.0,816.0,1940.0,690.0,605.0
12086007605,660.0,654.0,679.0,1128.0,372.0,445.0
12086007606,1025.0,442.0,515.0,1635.0,638.0,798.0
12086007701,1308.0,502.0,570.0,1989.0,775.0,1501.0
12086007702,1223.0,480.0,532.0,1825.0,869.0,1291.0
12086007704,848.0,566.0,753.0,1296.0,476.0,474.0
12086007705,730.0,358.0,582.0,1296.0,599.0,802.0
12086007801,253.0,45.0,21.0,254.0,158.0,103.0
12086007804,1140.0,751.0,1276.0,2095.0,673.0,847.0
12086007805,1181.0,347.0,441.0,1513.0,589.0,845.0
12086007806,1284.0,238.0,158.0,1320.0,601.0,478.0
12086007807,1155.0,319.0,294.0,1487.0,581.0,553.0
12086007901,883.0,381.0,272.0,1058.0,470.0,529.0
12086007902,852.0,210.0,267.0,982.0,457.0,483.0
12086008000,1219.0,376.0,361.0,1600.0,830.0,1001.0
12086008101,1156.0,211.0,158.0,1237.0,561.0,439.0
12086008102,1299.0,308.0,264.0,1559.0,590.0,646.0
12086008202,1150.0,317.0,309.0,1454.0,557.0,501.0
12086008205,1085.0,214.0,162.0,1225.0,671.0,654.0
12086008206,1189.0,232.0,265.0,1459.0,533.0,548.0
12086008207,1202.0,210.0,202.0,1379.0,573.0,550.0
12086008208,1087.0,371.0,449.0,1382.0,439.0,362.0
12086008209,1219.0,328.0,297.0,1574.0,624.0,532.0
12086008304,1912.0,755.0,749.0,2030.0,942.0,1275.0
12086008305,1258.0,485.0,484.0,1625.0,762.0,571.0
12086008306,1802.0,721.0,744.0,2302.0,904.0,871.0
12086008307,1649.0,641.0,667.0,1925.0,809.0,651.0
12086008308,1265.0,527.0,535.0,1504.0,609.0,622.0
12086008309,1557.0,503.0,484.0,1174.0,379.0,417.0
12086008405,1524.0,524.0,592.0,2009.0,883.0,959.0
12086008407,1671.0,537.0,760.0,2252.0,915.0,1241.0
12086008409,1284.0,395.0,522.0,1670.0,724.0,716.0
12086008410,1321.0,443.0,596.0,1835.0,893.0,884.0
12086008412,1150.0,643.0,801.0,1752.0,654.0,1229.0
12086008414,1641.0,589.0,664.0,2291.0,1012.0,863.0
12086008415,1384.0,337.0,271.0,1663.0,870.0,631.0
12086008416,716.0,316.0,321.0,970.0,349.0,497.0
12086008417,933.0,585.0,775.0,1528.0,605.0,1151.0
12086008418,626.0,326.0,406.0,912.0,383.0,411.0
12086008419,847.0,489.0,730.0,1473.0,615.0,838.0
12086008501,1262.0,524.0,572.0,1923.0,824.0,1544.0
12086008502,955.0,430.0,405.0,1362.0,532.0,880.0
12086008601,1014.0,463.0,463.0,1590.0,605.0,1091.0
12086008602,1362.0,585.0,641.0,2012.0,821.0,1205.0
12086008701,1188.0,583.0,660.0,1840.0,718.0,1143.0
12086008702,1125.0,521.0,552.0,1783.0,656.0,1239.0
12086008803,1249.0,635.0,679.0,2050.0,890.0,1397.0
12086008804,1281.0,590.0,725.0,2150.0,835.0,1897.0
12086008805,938.0,492.0,566.0,1542.0,554.0,1164.0
12086008806,750.0,352.0,376.0,1162.0,409.0,1008.0
12086008901,1204.0,593.0,590.0,1948.0,793.0,1703.0
12086008902,1290.0,593.0,623.0,2098.0,861.0,1946.0
12086008904,364.0,2211.0,117.0,52.0,9.0,0.0
12086008906,1039.0,549.0,511.0,1674.0,651.0,1194.0
12086008907,743.0,545.0,533.0,1178.0,517.0,1016.0
12086009006,1722.0,880.0,1021.0,2917.0,1192.0,2287.0
12086009010,1239.0,322.0,482.0,1714.0,461.0,476.0
12086009014,909.0,375.0,650.0,1428.0,365.0,387.0
12086009015,993.0,465.0,696.0,1666.0,654.0,968.0
12086009017,1222.0,631.0,686.0,2000.0,756.0,966.0
12086009019,730.0,357.0,385.0,1155.0,569.0,1020.0
12086009020,615.0,294.0,331.0,1008.0,346.0,471.0
12086009021,968.0,481.0,565.0,1549.0,532.0,698.0
12086009022,431.0,213.0,230.0,667.0,255.0,340.0
12086009023,1365.0,643.0,785.0,2039.0,630.0,824.0
12086009024,940.0,559.0,819.0,1335.0,390.0,389.0
12086009026,441.0,224.0,286.0,807.0,312.0,615.0
12086009027,708.0,386.0,711.0,1260.0,424.0,496.0
12086009028,794.0,350.0,577.0,1247.0,484.0,559.0
12086009029,644.0,286.0,370.0,1093.0,410.0,621.0
12086009030,1221.0,522.0,700.0,1783.0,587.0,615.0
12086009031,894.0,411.0,619.0,1354.0,467.0,310.0
12086009034,1862.0,475.0,872.0,2538.0,704.0,657.0
12086009035,1104.0,570.0,981.0,1721.0,379.0,367.0
12086009036,2630.0,649.0,971.0,2993.0,574.0,413.0
12086009038,2487.0,647.0,1161.0,2948.0,468.0,355.0
12086009039,1265.0,391.0,716.0,1724.0,321.0,217.0
12086009040,1.0,0.0,1.0,4.0,19.0,95.0
12086009043,1357.0,272.0,564.0,1414.0,200.0,130.0
12086009044,434.0,112.0,174.0,409.0,71.0,42.0
12086009046,184.0,44.0,117.0,203.0,15.0,15.0
12086009047,993.0,293.0,459.0,1070.0,140.0,89.0
12086009100,1218.0,1056.0,1158.0,2557.0,697.0,1046.0
12086009200,731.0,349.0,305.0,1142.0,453.0,774.0
12086009305,1275.0,353.0,472.0,1704.0,626.0,875.0
12086009306,1591.0,685.0,720.0,2347.0,821.0,1355.0
12086009307,1578.0,662.0,680.0,2148.0,690.0,1025.0
12086009308,1680.0,735.0,864.0,2353.0,730.0,1044.0
12086009309,1377.0,628.0,677.0,2218.0,845.0,1384.0
12086009311,1291.0,621.0,628.0,2086.0,734.0,1387.0
12086009312,1127.0,631.0,1075.0,1694.0,500.0,540.0
12086009313,1190.0,474.0,597.0,1750.0,552.0,843.0
12086009314,819.0,389.0,351.0,1198.0,490.0,738.0
12086009315,515.0,247.0,274.0,770.0,380.0,909.0
12086009400,1784.0,793.0,638.0,1687.0,777.0,754.0
12086009501,1591.0,591.0,691.0,1554.0,522.0,341.0
12086009503,1311.0,515.0,523.0,1182.0,593.0,532.0
12086009504,1361.0,466.0,481.0,1269.0,632.0,485.0
12086009600,1865.0,705.0,834.0,1814.0,689.0,1039.0
12086009703,1007.0,234.0,270.0,1126.0,605.0,388.0
12086009704,1538.0,425.0,380.0,1788.0,773.0,801.0
12086009705,736.0,369.0,590.0,1422.0,600.0,918.0
12086009706,781.0,232.0,401.0,1338.0,405.0,483.0
12086009803,1378.0,551.0,585.0,1589.0,501.0,365.0
12086009804,910.0,376.0,285.0,1088.0,406.0,366.0
12086009806,420.0,224.0,330.0,806.0,352.0,538.0
12086009807,1839.0,661.0,895.0,2155.0,723.0,792.0
12086009808,815.0,431.0,633.0,1360.0,601.0,1137.0
12086009901,2736.0,944.0,1452.0,2558.0,635.0,685.0
12086009903,1432.0,525.0,580.0,1395.0,763.0,613.0
12086009904,1057.0,424.0,452.0,779.0,228.0,185.0
12086009905,1533.0,577.0,576.0,1424.0,690.0,548.0
12086009906,1601.0,576.0,578.0,1620.0,674.0,560.0
12086010001,1913.0,704.0,717.0,1731.0,613.0,868.0
12086010005,1690.0,754.0,829.0,2376.0,1082.0,1322.0
12086010006,2104.0,832.0,848.0,2148.0,903.0,893.0
12086010009,1953.0,731.0,771.0,2168.0,932.0,1210.0
12086010010,1392.0,501.0,591.0,1251.0,496.0,524.0
12086010011,2232.0,749.0,889.0,1654.0,519.0,540.0
12086010012,1684.0,622.0,619.0,1586.0,540.0,362.0
12086010013,1089.0,414.0,457.0,1389.0,458.0,515.0
12086010015,959.0,414.0,395.0,1256.0,425.0,485.0
12086010016,1268.0,484.0,553.0,1528.0,556.0,600.0
12086010193,650.0,178.0,220.0,660.0,207.0,168.0
12086010198,1015.0,309.0,321.0,1225.0,329.0,287.0
12086010201,1071.0,329.0,350.0,1425.0,433.0,356.0
12086010204,1923.0,791.0,712.0,2311.0,812.0,752.0
12086010205,1106.0,480.0,532.0,1396.0,573.0,908.0
12086010207,840.0,433.0,443.0,885.0,408.0,516.0
12086010208,1125.0,500.0,477.0,1247.0,463.0,694.0
12086010209,1615.0,562.0,628.0,1683.0,483.0,383.0
12086010210,1892.0,705.0,719.0,1994.0,679.0,703.0
12086010300,1848.0,680.0,673.0,2618.0,1218.0,1113.0
12086010400,969.0,306.0,325.0,1007.0,300.0,322.0
12086010500,3107.0,951.0,1150.0,2521.0,658.0,623.0
12086010604,1446.0,401.0,462.0,1716.0,566.0,540.0
12086010606,1618.0,623.0,646.0,2236.0,678.0,848.0
12086010608,1369.0,552.0,534.0,1776.0,605.0,519.0
12086010609,1436.0,575.0,635.0,1524.0,461.0,568.0
12086010610,1044.0,265.0,305.0,1367.0,521.0,802.0
12086010612,2710.0,734.0,1352.0,3075.0,801.0,599.0
12086010613,1479.0,513.0,749.0,1653.0,413.0,683.0
12086010614,2795.0,715.0,1121.0,2069.0,453.0,419.0
12086010617,1658.0,535.0,970.0,1426.0,244.0,207.0
12086010703,3739.0,1109.0,1356.0,3304.0,952.0,640.0
12086010704,3374.0,859.0,1300.0,2699.0,752.0,505.0
12086010801,1998.0,625.0,747.0,1684.0,433.0,372.0
12086010802,2520.0,891.0,1056.0,1832.0,480.0,369.0
12086010900,2017.0,677.0,774.0,1675.0,447.0,441.0
12086011001,3066.0,1175.0,1277.0,2375.0,602.0,744.0
12086011003,1275.0,449.0,496.0,1305.0,433.0,556.0
12086011005,1831.0,622.0,714.0,1818.0,545.0,576.0
12086011007,1810.0,400.0,985.0,1696.0,464.0,480.0
12086011008,1277.0,263.0,661.0,1092.0,175.0,119.0
12086011009,1779.0,441.0,897.0,1436.0,301.0,184.0
12086011101,2621.0,1271.0,1527.0,2178.0,579.0,576.0
12086011102,1835.0,505.0,596.0,2067.0,792.0,616.0
12086011201,2170.0,678.0,688.0,1806.0,582.0,428.0
12086011202,2291.0,1112.0,1338.0,2084.0,552.0,523.0
12086011300,2695.0,1329.0,1361.0,2263.0,647.0,616.0
12086011401,4937.0,1369.0,2681.0,4468.0,1144.0,1074.0
12086011403,2257.0,671.0,816.0,1691.0,591.0,694.0
12086011404,2213.0,658.0,1056.0,1737.0,397.0,263.0
12086011500,1685.0,576.0,679.0,2134.0,823.0,766.0
12086011600,1236.0,551.0,752.0,1692.0,586.0,531.0
12086011700,1915.0,730.0,1074.0,2192.0,659.0,720.0
12086011800,933.0,368.0,328.0,1193.0,484.0,425.0
12086011900,1295.0,517.0,623.0,1717.0,620.0,658.0
12086012000,2308.0,1018.0,1548.0,2683.0,603.0,421.0
12086012100,4233.0,1638.0,2726.0,4957.0,1139.0,945.0
12086012200,1258.0,450.0,522.0,1721.0,553.0,810.0
12086012300,2018.0,581.0,728.0,2411.0,651.0,586.0
12086012400,2780.0,919.0,883.0,3333.0,844.0,882.0
12086012500,1433.0,621.0,527.0,2095.0,712.0,855.0
12086012600,1722.0,581.0,794.0,2193.0,613.0,638.0
12086012700,2143.0,641.0,509.0,2687.0,675.0,797.0
12086012800,1931.0,715.0,632.0,2752.0,854.0,1096.0
12086012900,933.0,399.0,459.0,1357.0,460.0,500.0
12086013000,1004.0,464.0,468.0,1406.0,597.0,652.0
12086013100,1265.0,473.0,575.0,1757.0,557.0,611.0
12086013200,1367.0,594.0,559.0,1944.0,753.0,806.0
12086013300,1384.0,490.0,651.0,1776.0,575.0,583.0
12086013400,1244.0,504.0,601.0,1645.0,587.0,567.0
12086013500,1396.0,532.0,624.0,1666.0,472.0,717.0
12086013600,1379.0,551.0,652.0,1936.0,660.0,844.0
12086013700,1325.0,500.0,567.0,1758.0,546.0,953.0
12086013800,1668.0,621.0,779.0,2215.0,671.0,702.0
12086013900,1055.0,497.0,461.0,1538.0,544.0,616.0
12086014000,43.0,4.0,14.0,57.0,9.0,3.0
12086014100,69.0,934.0,846.0,1262.0,161.0,35.0
12086014200,1090.0,474.0,421.0,1700.0,557.0,755.0
12086014300,871.0,332.0,319.0,1226.0,415.0,516.0
12086014400,1185.0,478.0,509.0,1524.0,457.0,468.0
12086014500,997.0,467.0,403.0,1435.0,578.0,840.0
12086014600,1328.0,710.0,719.0,2242.0,880.0,1089.0
12086014700,1355.0,639.0,701.0,2174.0,890.0,1364.0
12086014800,1188.0,559.0,565.0,1949.0,710.0,908.0
12086014900,971.0,488.0,509.0,1558.0,745.0,997.0
12086015000,1878.0,843.0,709.0,2833.0,1012.0,1516.0
12086015100,3044.0,897.0,1696.0,4608.0,876.0,747.0
12086015200,1859.0,566.0,726.0,2352.0,632.0,640.0
12086015300,1538.0,586.0,561.0,2082.0,596.0,740.0
12086015400,1303.0,568.0,506.0,1847.0,793.0,1051.0
12086015500,1276.0,592.0,544.0,1926.0,798.0,1416.0
12086015600,945.0,444.0,623.0,1444.0,525.0,504.0
12086015700,648.0,301.0,217.0,929.0,289.0,357.0
12086015800,987.0,446.0,500.0,1462.0,667.0,891.0
12086015900,725.0,413.0,395.0,1110.0,566.0,584.0
12086016000,958.0,435.0,499.0,1450.0,632.0,690.0
12086016100,1014.0,514.0,395.0,1555.0,614.0,802.0
12086016200,783.0,360.0,325.0,1095.0,488.0,528.0
12086016300,1217.0,476.0,378.0,1609.0,502.0,501.0
12086016400,1903.0,574.0,702.0,2183.0,467.0,534.0
12086016500,2439.0,739.0,828.0,2793.0,635.0,583.0
12086016600,866.0,429.0,362.0,1289.0,467.0,505.0
12086016700,1110.0,528.0,474.0,1621.0,577.0,738.0
12086016800,882.0,389.0,412.0,1208.0,501.0,592.0
12086016900,1052.0,489.0,568.0,1439.0,488.0,548.0
12086017000,1205.0,532.0,645.0,1772.0,655.0,746.0
12086017100,1422.0,618.0,756.0,2226.0,789.0,1014.0
12086017200,863.0,314.0,380.0,1186.0,503.0,623.0
12086017300,972.0,432.0,502.0,1357.0,507.0,636.0
12086017400,1415.0,624.0,651.0,2085.0,766.0,1021.0
12086017500,892.0,384.0,385.0,1260.0,391.0,464.0
12086017600,1622.0,633.0,892.0,1994.0,526.0,494.0
12086017700,1195.0,447.0,565.0,1513.0,414.0,439.0
12086017800,1535.0,611.0,702.0,1998.0,501.0,474.0
12086017900,2393.0,841.0,842.0,3050.0,884.0,860.0
12086018000,2224.0,753.0,656.0,2702.0,650.0,707.0
12086018100,998.0,489.0,597.0,1449.0,565.0,560.0
