tract,0-18,19-25,26-34,35-54,55-64,65+
04001942700,1981.0,556.0,545.0,1435.0,527.0,644.0
04001944000,2090.0,587.0,643.0,1612.0,615.0,569.0
04001944100,2211.0,768.0,651.0,1386.0,447.0,482.0
04001944201,1651.0,396.0,450.0,942.0,325.0,302.0
04001944202,1479.0,433.0,454.0,1073.0,361.0,302.0
04001944300,2622.0,693.0,699.0,1758.0,564.0,692.0
04001944901,1476.0,411.0,352.0,1003.0,390.0,432.0
04001944902,1610.0,433.0,455.0,1267.0,491.0,637.0
04001945001,1508.0,419.0,470.0,1244.0,508.0,404.0
04001945002,1253.0,423.0,354.0,1058.0,409.0,455.0
04001945100,823.0,234.0,216.0,556.0,222.0,197.0
04001970200,1099.0,202.0,287.0,1392.0,1070.0,975.0
04001970300,967.0,322.0,429.0,971.0,394.0,493.0
04001970501,1657.0,422.0,557.0,1279.0,575.0,652.0
04001970502,1056.0,203.0,290.0,1107.0,805.0,852.0
04003000100,379.0,93.0,133.0,511.0,402.0,471.0
04003000201,1057.0,273.0,384.0,1016.0,486.0,573.0
04003000202,1206.0,370.0,424.0,979.0,458.0,587.0
04003000203,401.0,124.0,138.0,611.0,553.0,926.0
04003000301,827.0,284.0,348.0,903.0,659.0,1215.0
04003000302,1074.0,232.0,363.0,1078.0,858.0,1288.0
04003000303,788.0,198.0,252.0,897.0,581.0,773.0
04003000400,313.0,95.0,130.0,549.0,536.0,599.0
04003000500,712.0,607.0,921.0,1876.0,754.0,853.0
04003000600,885.0,295.0,276.0,764.0,369.0,428.0
04003000700,1855.0,453.0,636.0,1378.0,478.0,463.0
04003000800,1692.0,503.0,554.0,1265.0,544.0,661.0
04003000901,1242.0,316.0,313.0,792.0,375.0,580.0
04003000902,975.0,265.0,275.0,654.0,273.0,431.0
04003001000,155.0,131.0,150.0,425.0,402.0,404.0
04003001100,885.0,251.0,314.0,943.0,615.0,627.0
04003001200,744.0,211.0,242.0,810.0,467.0,584.0
04003001300,1389.0,428.0,541.0,1609.0,874.0,817.0
04003001401,1065.0,1853.0,1074.0,394.0,18.0,15.0
04003001402,515.0,137.0,243.0,371.0,9.0,2.0
04003001501,963.0,466.0,500.0,924.0,372.0,459.0
04003001502,920.0,452.0,522.0,954.0,428.0,581.0
04003001601,1262.0,535.0,835.0,1234.0,422.0,615.0
04003001602,739.0,441.0,435.0,821.0,368.0,668.0
04003001701,966.0,591.0,639.0,1085.0,432.0,607.0
04003001702,1168.0,353.0,563.0,1053.0,454.0,434.0
04003001703,1044.0,319.0,708.0,1091.0,476.0,932.0
04003001800,1909.0,459.0,904.0,2338.0,1375.0,2321.0
04003001900,1678.0,335.0,565.0,2185.0,1164.0,1225.0
04003002001,1205.0,344.0,540.0,1355.0,646.0,948.0
04003002002,1028.0,264.0,347.0,1306.0,752.0,677.0
04003002100,1174.0,249.0,431.0,1485.0,946.0,924.0
04005000100,988.0,270.0,344.0,1254.0,571.0,415.0
04005000200,738.0,557.0,580.0,1078.0,425.0,463.0
04005000300,2368.0,933.0,1092.0,1908.0,564.0,414.0
04005000400,1556.0,562.0,709.0,1526.0,633.0,460.0
04005000500,1399.0,452.0,667.0,1228.0,432.0,277.0
04005000600,1296.0,658.0,582.0,1447.0,853.0,671.0
04005000700,953.0,446.0,558.0,996.0,510.0,235.0
04005000800,607.0,1692.0,694.0,840.0,199.0,149.0
04005000900,1873.0,1413.0,1051.0,1862.0,550.0,268.0
04005001000,1437.0,6005.0,501.0,208.0,30.0,4.0
04005001101,1040.0,1180.0,543.0,1281.0,512.0,305.0
04005001102,1356.0,1989.0,1069.0,1434.0,476.0,410.0
04005001200,405.0,535.0,610.0,779.0,343.0,239.0
04005001301,1358.0,339.0,400.0,1671.0,921.0,465.0
04005001302,1517.0,425.0,569.0,1808.0,874.0,390.0
04005001500,490.0,159.0,259.0,988.0,664.0,654.0
04005001600,314.0,98.0,172.0,737.0,783.0,1061.0
04005001700,904.0,282.0,317.0,946.0,508.0,498.0
04005002000,452.0,162.0,190.0,602.0,305.0,339.0
04005002100,2262.0,664.0,937.0,1941.0,889.0,650.0
04005002200,1661.0,494.0,736.0,2116.0,1014.0,507.0
04005002300,1225.0,678.0,663.0,2186.0,1216.0,777.0
04005942201,1452.0,520.0,424.0,989.0,339.0,384.0
04005942202,1526.0,404.0,408.0,914.0,266.0,343.0
04005944900,1650.0,486.0,540.0,1235.0,450.0,332.0
04005945000,1478.0,516.0,432.0,1026.0,359.0,421.0
04005945100,1199.0,372.0,367.0,983.0,345.0,465.0
04005945200,1529.0,500.0,447.0,1026.0,329.0,328.0
04007000100,311.0,75.0,91.0,691.0,777.0,1016.0
04007000200,410.0,95.0,120.0,544.0,502.0,566.0
04007000301,1107.0,302.0,370.0,1263.0,950.0,1852.0
04007000302,575.0,170.0,202.0,748.0,517.0,716.0
04007000400,712.0,245.0,216.0,1025.0,812.0,1505.0
04007000500,1088.0,317.0,389.0,1313.0,924.0,1431.0
04007000600,287.0,75.0,118.0,391.0,334.0,448.0
04007000700,159.0,45.0,67.0,341.0,425.0,677.0
04007000800,207.0,70.0,68.0,327.0,243.0,367.0
04007000900,764.0,236.0,237.0,736.0,413.0,532.0
04007001000,1304.0,381.0,448.0,1331.0,722.0,956.0
04007001100,931.0,271.0,354.0,1010.0,608.0,712.0
04007001200,1208.0,416.0,503.0,1288.0,747.0,919.0
04007001300,311.0,114.0,92.0,349.0,211.0,274.0
04007940200,640.0,201.0,170.0,433.0,124.0,126.0
04007940400,2055.0,626.0,588.0,1296.0,424.0,353.0
04009940500,2012.0,645.0,544.0,1004.0,385.0,237.0
04009961100,1452.0,357.0,469.0,1073.0,489.0,604.0
04009961201,1157.0,792.0,315.0,682.0,293.0,366.0
04009961202,1146.0,370.0,394.0,862.0,401.0,472.0
04009961300,954.0,378.0,377.0,809.0,346.0,571.0
04009961400,1628.0,511.0,544.0,1119.0,479.0,713.0
04009961500,1435.0,351.0,547.0,1117.0,527.0,532.0
04009961600,249.0,331.0,765.0,1443.0,290.0,168.0
04009961700,1225.0,560.0,789.0,1341.0,468.0,598.0
04011960100,825.0,225.0,332.0,678.0,378.0,474.0
04011960200,1061.0,299.0,439.0,935.0,228.0,46.0
04011960300,699.0,148.0,209.0,683.0,373.0,496.0
04012020100,452.0,106.0,167.0,515.0,481.0,1115.0
04012020201,278.0,86.0,116.0,523.0,331.0,515.0
04012020202,31.0,16.0,26.0,105.0,169.0,301.0
04012020501,171.0,29.0,58.0,236.0,440.0,1060.0
04012020502,313.0,82.0,124.0,534.0,814.0,2531.0
04012020602,398.0,131.0,145.0,523.0,248.0,306.0
04012940200,895.0,349.0,397.0,800.0,373.0,313.0
04012940300,1331.0,322.0,409.0,1002.0,428.0,542.0
04012980000,0.0,0.0,0.0,0.0,0.0,0.0
04013010101,751.0,137.0,213.0,1431.0,927.0,1645.0
04013010102,615.0,131.0,136.0,1153.0,1394.0,1240.0
04013030401,573.0,87.0,82.0,1075.0,1050.0,1431.0
04013030402,657.0,159.0,189.0,1252.0,869.0,792.0
04013040502,1027.0,375.0,362.0,1115.0,682.0,1340.0
04013040506,16.0,8.0,23.0,202.0,769.0,4194.0
04013040507,5.0,7.0,14.0,153.0,696.0,5222.0
04013040512,1.0,1.0,2.0,39.0,169.0,1478.0
04013040513,3.0,6.0,7.0,60.0,329.0,2626.0
04013040514,3.0,4.0,12.0,114.0,491.0,2481.0
04013040515,929.0,281.0,362.0,1161.0,834.0,1267.0
04013040516,394.0,95.0,202.0,497.0,850.0,842.0
04013040517,2259.0,540.0,859.0,2170.0,997.0,888.0
04013040518,1972.0,435.0,814.0,1944.0,850.0,755.0
04013040519,445.0,77.0,220.0,613.0,1210.0,1056.0
04013040520,1586.0,184.0,579.0,1456.0,296.0,136.0
04013040521,1629.0,410.0,971.0,1194.0,243.0,203.0
04013040522,17.0,5.0,13.0,88.0,470.0,3588.0
04013040523,59.0,17.0,51.0,222.0,987.0,1971.0
04013040524,5.0,5.0,10.0,86.0,525.0,843.0
04013040525,3.0,8.0,15.0,136.0,926.0,1959.0
04013040526,6.0,2.0,11.0,74.0,556.0,1718.0
04013040527,855.0,143.0,348.0,806.0,533.0,1557.0
04013040528,11.0,10.0,19.0,181.0,1221.0,4774.0
04013040529,4.0,5.0,11.0,93.0,718.0,2392.0
04013040530,1025.0,268.0,434.0,1139.0,391.0,351.0
04013040531,485.0,169.0,181.0,466.0,349.0,1755.0
04013050603,1468.0,321.0,393.0,1355.0,611.0,412.0
04013050604,1230.0,287.0,357.0,1147.0,426.0,328.0
04013050605,1943.0,405.0,893.0,1734.0,585.0,373.0
04013050606,2241.0,357.0,603.0,2374.0,783.0,523.0
04013050607,2465.0,537.0,1076.0,1770.0,475.0,299.0
04013050608,2691.0,664.0,1054.0,1958.0,521.0,391.0
04013050609,1524.0,356.0,697.0,1141.0,610.0,611.0
04013050610,2917.0,647.0,1156.0,2243.0,635.0,434.0
04013050611,1643.0,443.0,801.0,1125.0,310.0,242.0
04013050701,1776.0,446.0,819.0,1350.0,438.0,349.0
04013050702,1868.0,526.0,689.0,1416.0,450.0,411.0
04013060801,1870.0,555.0,638.0,1227.0,501.0,1105.0
04013060802,632.0,183.0,411.0,437.0,149.0,196.0
04013060901,1794.0,425.0,833.0,1238.0,249.0,201.0
04013060902,1427.0,392.0,518.0,940.0,295.0,337.0
04013060903,2071.0,543.0,759.0,1277.0,251.0,169.0
04013060904,1355.0,379.0,593.0,921.0,213.0,137.0
04013061009,2468.0,762.0,1198.0,2194.0,981.0,833.0
04013061010,1071.0,257.0,314.0,1412.0,680.0,952.0
04013061011,2114.0,521.0,839.0,1663.0,397.0,256.0
04013061012,2152.0,721.0,833.0,2450.0,886.0,733.0
04013061013,2116.0,468.0,825.0,1722.0,460.0,230.0
04013061014,1576.0,533.0,737.0,1566.0,373.0,206.0
04013061015,1790.0,508.0,614.0,1931.0,631.0,346.0
04013061016,1716.0,265.0,656.0,1580.0,304.0,203.0
04013061017,332.0,1100.0,705.0,1252.0,55.0,53.0
04013061018,9.0,13.0,15.0,232.0,1389.0,3004.0
04013061019,1046.0,255.0,534.0,871.0,281.0,222.0
04013061020,1292.0,235.0,332.0,1408.0,389.0,238.0
04013061021,684.0,113.0,208.0,591.0,97.0,84.0
04013061022,3023.0,894.0,1465.0,2629.0,611.0,404.0
04013061023,3078.0,745.0,1435.0,2823.0,795.0,488.0
04013061024,729.0,281.0,422.0,559.0,131.0,89.0
04013061025,2687.0,458.0,1224.0,2266.0,546.0,437.0
04013061026,2003.0,349.0,843.0,1614.0,421.0,332.0
04013061027,1697.0,453.0,801.0,1711.0,525.0,445.0
04013061028,894.0,216.0,395.0,705.0,155.0,105.0
04013061029,1326.0,435.0,646.0,1399.0,493.0,673.0
04013061030,2739.0,414.0,1070.0,2230.0,552.0,396.0
04013061031,1072.0,308.0,555.0,929.0,296.0,216.0
04013061032,2015.0,420.0,872.0,1712.0,404.0,252.0
04013061033,2173.0,429.0,953.0,1821.0,457.0,299.0
04013061034,2591.0,491.0,1162.0,1945.0,439.0,286.0
04013061035,2243.0,531.0,1054.0,1966.0,562.0,469.0
04013061036,918.0,163.0,389.0,782.0,177.0,102.0
04013061037,1476.0,209.0,713.0,1178.0,267.0,197.0
04013061038,1610.0,374.0,730.0,1351.0,346.0,204.0
04013061039,1352.0,246.0,590.0,1111.0,304.0,172.0
04013061040,1355.0,360.0,711.0,1103.0,279.0,210.0
04013061041,1643.0,445.0,760.0,1203.0,248.0,105.0
04013061042,530.0,137.0,257.0,390.0,270.0,569.0
04013061043,935.0,215.0,309.0,737.0,173.0,121.0
04013061044,1920.0,387.0,1025.0,1622.0,440.0,264.0
04013061045,1344.0,323.0,341.0,1704.0,692.0,609.0
04013061046,1812.0,544.0,746.0,1530.0,362.0,275.0
04013061047,1118.0,205.0,365.0,1121.0,320.0,186.0
04013061100,834.0,1787.0,508.0,294.0,23.0,22.0
04013061200,2133.0,926.0,779.0,1460.0,431.0,468.0
04013061300,627.0,221.0,214.0,552.0,183.0,160.0
04013061401,756.0,222.0,238.0,524.0,130.0,131.0
04013061402,2110.0,645.0,760.0,1261.0,357.0,436.0
04013071503,4.0,12.0,27.0,167.0,654.0,3850.0
04013071504,10.0,12.0,21.0,155.0,557.0,2643.0
04013071505,266.0,115.0,202.0,560.0,1024.0,3821.0
04013071506,50.0,26.0,38.0,245.0,755.0,3149.0
04013071509,1280.0,658.0,597.0,1632.0,695.0,593.0
04013071510,1065.0,364.0,249.0,1328.0,667.0,432.0
04013071511,819.0,335.0,477.0,969.0,381.0,398.0
04013071512,1674.0,570.0,590.0,2011.0,709.0,431.0
04013071513,351.0,142.0,107.0,448.0,264.0,245.0
04013071514,1118.0,410.0,476.0,1331.0,423.0,300.0
04013071515,685.0,282.0,370.0,978.0,543.0,856.0
04013071516,285.0,288.0,261.0,333.0,235.0,1496.0
04013071517,996.0,375.0,509.0,1219.0,433.0,240.0
04013071600,789.0,220.0,321.0,961.0,468.0,954.0
04013071701,849.0,288.0,463.0,596.0,149.0,324.0
04013071702,13.0,26.0,29.0,230.0,587.0,2338.0
04013071801,120.0,62.0,69.0,499.0,972.0,3434.0
04013071802,18.0,20.0,25.0,204.0,649.0,2389.0
04013071903,1648.0,542.0,734.0,1882.0,766.0,813.0
04013071906,1872.0,551.0,686.0,1769.0,555.0,473.0
04013071909,939.0,303.0,387.0,993.0,425.0,793.0
04013071910,1850.0,608.0,676.0,1888.0,676.0,612.0
04013071911,957.0,331.0,432.0,956.0,267.0,170.0
04013071912,841.0,299.0,304.0,820.0,300.0,286.0
04013071913,1768.0,538.0,604.0,1449.0,394.0,384.0
04013071914,1030.0,332.0,398.0,921.0,300.0,187.0
04013071915,946.0,361.0,461.0,1015.0,361.0,339.0
04013082002,1869.0,705.0,854.0,1611.0,515.0,347.0
04013082007,1536.0,426.0,557.0,1030.0,357.0,236.0
04013082008,1953.0,558.0,717.0,1341.0,335.0,220.0
04013082009,1817.0,496.0,597.0,1277.0,348.0,215.0
04013082010,1531.0,443.0,500.0,1053.0,278.0,185.0
04013082012,2136.0,643.0,1000.0,1578.0,289.0,164.0
04013082016,861.0,260.0,317.0,722.0,145.0,85.0
04013082017,1610.0,597.0,810.0,1055.0,186.0,93.0
04013082018,1653.0,683.0,633.0,1268.0,312.0,197.0
04013082019,617.0,189.0,235.0,777.0,359.0,231.0
04013082020,1048.0,309.0,347.0,1273.0,534.0,355.0
04013082021,675.0,208.0,231.0,672.0,182.0,132.0
04013082022,1332.0,623.0,716.0,1126.0,256.0,173.0
04013082023,1777.0,471.0,791.0,1657.0,506.0,266.0
04013082024,1428.0,587.0,711.0,1073.0,220.0,130.0
04013082025,789.0,224.0,445.0,662.0,169.0,133.0
04013082026,2004.0,893.0,972.0,1621.0,393.0,200.0
04013082027,1410.0,620.0,756.0,1001.0,194.0,82.0
04013082028,1504.0,548.0,557.0,1223.0,284.0,149.0
04013082203,2967.0,830.0,1399.0,1891.0,388.0,151.0
04013082204,2214.0,616.0,909.0,1310.0,259.0,137.0
04013082205,1989.0,566.0,896.0,1292.0,308.0,143.0
04013082206,1286.0,339.0,597.0,721.0,124.0,85.0
04013082207,773.0,271.0,358.0,718.0,153.0,161.0
04013082208,1042.0,310.0,394.0,745.0,246.0,195.0
04013082209,941.0,266.0,340.0,706.0,282.0,342.0
04013082210,1766.0,554.0,708.0,1245.0,272.0,154.0
04013082211,1903.0,538.0,775.0,1343.0,220.0,130.0
04013083000,2450.0,761.0,828.0,1523.0,475.0,590.0
04013092305,962.0,369.0,411.0,1124.0,455.0,393.0
04013092306,1501.0,559.0,589.0,1712.0,903.0,702.0
04013092307,1589.0,545.0,684.0,1612.0,689.0,795.0
04013092308,1805.0,658.0,843.0,1998.0,771.0,630.0
04013092309,1245.0,438.0,490.0,1544.0,684.0,857.0
04013092311,945.0,386.0,444.0,822.0,198.0,131.0
04013092312,1074.0,903.0,635.0,1117.0,335.0,974.0
04013092401,1239.0,525.0,551.0,1073.0,338.0,373.0
04013092402,872.0,385.0,428.0,966.0,330.0,427.0
04013092500,1400.0,392.0,511.0,1386.0,542.0,779.0
04013092600,1117.0,331.0,468.0,846.0,224.0,239.0
04013092705,1386.0,418.0,523.0,1095.0,243.0,115.0
04013092708,628.0,301.0,328.0,569.0,147.0,114.0
04013092709,1294.0,380.0,464.0,1352.0,467.0,247.0
04013092710,1308.0,453.0,411.0,1464.0,427.0,262.0
04013092711,1025.0,304.0,370.0,935.0,277.0,243.0
04013092712,1805.0,538.0,570.0,1432.0,402.0,224.0
04013092713,1771.0,490.0,617.0,1513.0,436.0,278.0
04013092715,1475.0,496.0,535.0,1096.0,308.0,188.0
04013092716,1410.0,404.0,496.0,1039.0,362.0,250.0
04013092717,1991.0,593.0,723.0,1224.0,252.0,172.0
04013092718,1474.0,421.0,594.0,978.0,244.0,141.0
04013092719,1309.0,662.0,604.0,1191.0,356.0,205.0
04013092720,1165.0,626.0,793.0,1268.0,409.0,218.0
04013092721,995.0,231.0,325.0,928.0,231.0,138.0
04013092723,1167.0,481.0,653.0,1255.0,355.0,271.0
04013092724,756.0,242.0,340.0,876.0,503.0,785.0
04013092801,1962.0,537.0,634.0,1152.0,319.0,212.0
04013092802,2080.0,591.0,707.0,1297.0,310.0,311.0
04013092900,1088.0,262.0,359.0,748.0,210.0,236.0
04013093001,1651.0,519.0,669.0,1295.0,360.0,411.0
04013093002,1543.0,406.0,543.0,1028.0,318.0,308.0
04013093101,1562.0,452.0,596.0,1130.0,428.0,446.0
04013093104,1579.0,596.0,571.0,1024.0,351.0,311.0
04013093105,1905.0,707.0,752.0,1316.0,328.0,317.0
04013093106,1471.0,461.0,486.0,1022.0,310.0,367.0
04013093200,1139.0,455.0,540.0,836.0,279.0,140.0
04013103205,624.0,147.0,191.0,900.0,398.0,415.0
04013103206,623.0,136.0,123.0,819.0,412.0,426.0
04013103207,609.0,131.0,157.0,797.0,371.0,412.0
04013103208,493.0,304.0,470.0,1081.0,681.0,945.0
04013103209,1269.0,302.0,456.0,1671.0,839.0,858.0
04013103210,1187.0,750.0,1100.0,1662.0,628.0,802.0
04013103211,1008.0,291.0,343.0,1584.0,786.0,428.0
04013103212,963.0,273.0,335.0,1352.0,826.0,545.0
04013103214,862.0,236.0,257.0,1318.0,713.0,497.0
04013103215,598.0,191.0,167.0,917.0,472.0,456.0
04013103216,1200.0,414.0,534.0,1664.0,814.0,627.0
04013103217,1477.0,518.0,693.0,1918.0,950.0,808.0
04013103219,494.0,165.0,394.0,1013.0,545.0,438.0
04013103220,588.0,266.0,480.0,949.0,398.0,335.0
04013103302,1821.0,688.0,892.0,1926.0,606.0,407.0
04013103303,551.0,221.0,403.0,932.0,532.0,874.0
04013103304,1581.0,656.0,977.0,1202.0,206.0,147.0
04013103305,1073.0,351.0,472.0,833.0,210.0,211.0
04013103306,1376.0,443.0,609.0,945.0,185.0,126.0
04013103400,1168.0,394.0,606.0,1532.0,540.0,473.0
04013103501,765.0,268.0,320.0,981.0,444.0,369.0
04013103502,1283.0,431.0,712.0,1969.0,763.0,820.0
04013103604,913.0,303.0,508.0,1113.0,574.0,745.0
04013103605,1220.0,318.0,349.0,1774.0,1079.0,1269.0
04013103606,844.0,349.0,491.0,1254.0,575.0,623.0
04013103607,958.0,335.0,329.0,1501.0,823.0,582.0
04013103608,962.0,364.0,668.0,1113.0,297.0,248.0
04013103609,1440.0,838.0,816.0,1403.0,530.0,324.0
04013103611,937.0,327.0,523.0,1642.0,959.0,790.0
04013103612,1123.0,636.0,596.0,1326.0,604.0,524.0
04013103614,666.0,177.0,235.0,948.0,535.0,470.0
04013103615,1578.0,501.0,833.0,1230.0,387.0,290.0
04013103701,957.0,499.0,661.0,1477.0,653.0,505.0
04013103702,467.0,263.0,413.0,938.0,572.0,430.0
04013103900,1657.0,562.0,755.0,1740.0,586.0,610.0
04013104000,1835.0,962.0,997.0,1816.0,551.0,645.0
04013104100,1860.0,729.0,871.0,1949.0,636.0,596.0
04013104202,1319.0,415.0,514.0,1623.0,641.0,681.0
04013104203,1756.0,606.0,751.0,1870.0,689.0,616.0
04013104204,888.0,273.0,331.0,944.0,425.0,401.0
04013104205,1280.0,698.0,801.0,1458.0,547.0,449.0
04013104206,999.0,334.0,430.0,1132.0,432.0,536.0
04013104207,932.0,461.0,559.0,1229.0,631.0,470.0
04013104212,1688.0,676.0,765.0,1904.0,743.0,477.0
04013104214,538.0,192.0,186.0,666.0,326.0,421.0
04013104215,1042.0,380.0,478.0,1268.0,530.0,382.0
04013104216,1174.0,573.0,703.0,1422.0,602.0,355.0
04013104217,1119.0,503.0,698.0,1368.0,538.0,717.0
04013104218,1027.0,571.0,509.0,1115.0,416.0,345.0
04013104219,676.0,388.0,292.0,854.0,471.0,343.0
04013104221,1629.0,604.0,661.0,1753.0,738.0,543.0
04013104222,1598.0,604.0,620.0,1846.0,772.0,545.0
04013104223,431.0,144.0,121.0,569.0,371.0,240.0
04013104224,1477.0,733.0,731.0,1577.0,684.0,759.0
04013104225,879.0,373.0,381.0,1133.0,532.0,439.0
04013104226,1085.0,502.0,514.0,1314.0,567.0,443.0
04013104227,535.0,203.0,220.0,584.0,289.0,254.0
04013104301,866.0,296.0,382.0,1018.0,353.0,430.0
04013104302,646.0,561.0,583.0,837.0,328.0,285.0
04013104401,1349.0,687.0,736.0,1190.0,296.0,837.0
04013104402,469.0,496.0,720.0,440.0,152.0,313.0
04013104501,1183.0,415.0,543.0,1121.0,262.0,225.0
04013104502,2013.0,584.0,761.0,1284.0,332.0,216.0
04013104600,1080.0,466.0,633.0,1309.0,413.0,409.0
04013104701,434.0,241.0,342.0,849.0,351.0,304.0
04013104702,1233.0,419.0,635.0,1214.0,507.0,508.0
04013104801,770.0,177.0,238.0,1193.0,633.0,639.0
04013104802,1101.0,551.0,429.0,1778.0,912.0,954.0
04013104900,865.0,282.0,418.0,1324.0,543.0,631.0
04013105002,596.0,69.0,74.0,722.0,461.0,661.0
04013105003,1263.0,220.0,119.0,1361.0,818.0,779.0
04013105004,683.0,135.0,95.0,804.0,642.0,769.0
04013105101,991.0,188.0,222.0,1452.0,827.0,773.0
04013105102,520.0,186.0,344.0,1324.0,822.0,1004.0
04013105103,591.0,94.0,85.0,766.0,636.0,859.0
04013105200,1283.0,469.0,773.0,1787.0,827.0,763.0
04013105300,1128.0,301.0,518.0,1434.0,721.0,955.0
04013105400,871.0,237.0,279.0,1060.0,583.0,605.0
04013105501,768.0,314.0,375.0,655.0,155.0,129.0
04013105502,512.0,508.0,322.0,429.0,93.0,42.0
04013105503,753.0,686.0,577.0,837.0,301.0,169.0
04013105601,1274.0,362.0,478.0,1112.0,292.0,319.0
04013105602,1995.0,759.0,833.0,1665.0,442.0,304.0
04013105701,1032.0,303.0,399.0,980.0,347.0,411.0
04013105702,1183.0,359.0,455.0,1134.0,326.0,385.0
04013105800,1834.0,604.0,731.0,1883.0,603.0,728.0
04013105900,1279.0,437.0,498.0,1521.0,582.0,699.0
04013106001,557.0,187.0,204.0,493.0,145.0,104.0
04013106002,600.0,227.0,302.0,709.0,255.0,182.0
04013106003,992.0,287.0,403.0,915.0,294.0,332.0
04013106100,1102.0,405.0,442.0,1333.0,589.0,1456.0
04013106200,808.0,119.0,149.0,1008.0,561.0,663.0
04013106300,1088.0,366.0,563.0,1425.0,584.0,1131.0
04013106400,566.0,185.0,295.0,900.0,374.0,447.0
04013106501,613.0,171.0,404.0,937.0,372.0,424.0
04013106502,655.0,276.0,534.0,1106.0,555.0,460.0
04013106600,812.0,167.0,227.0,1079.0,663.0,675.0
04013106701,1161.0,529.0,684.0,1113.0,289.0,248.0
04013106702,229.0,77.0,119.0,350.0,221.0,227.0
04013106703,375.0,118.0,200.0,635.0,294.0,427.0
04013106801,1355.0,526.0,606.0,1041.0,232.0,223.0
04013106802,833.0,294.0,369.0,971.0,321.0,497.0
04013106900,2367.0,669.0,882.0,1997.0,638.0,633.0
04013107000,2248.0,702.0,882.0,2019.0,586.0,775.0
04013107101,1501.0,462.0,466.0,1185.0,326.0,371.0
04013107102,2044.0,562.0,702.0,1376.0,345.0,252.0
04013107201,1644.0,721.0,671.0,991.0,225.0,120.0
04013107202,1874.0,513.0,608.0,1380.0,299.0,324.0
04013107300,2047.0,611.0,834.0,1758.0,571.0,461.0
04013107400,1961.0,655.0,898.0,1907.0,697.0,553.0
04013107500,626.0,166.0,311.0,1113.0,571.0,578.0
04013107601,439.0,217.0,475.0,955.0,421.0,335.0
04013107602,565.0,252.0,415.0,935.0,263.0,299.0
04013107700,737.0,342.0,635.0,1191.0,462.0,488.0
04013107800,157.0,76.0,194.0,553.0,529.0,928.0
04013107900,686.0,236.0,333.0,1052.0,585.0,839.0
04013108000,1198.0,116.0,120.0,1179.0,459.0,413.0
04013108100,501.0,89.0,139.0,571.0,274.0,294.0
04013108200,670.0,216.0,473.0,1069.0,405.0,366.0
04013108301,633.0,213.0,494.0,1118.0,482.0,519.0
04013108302,462.0,156.0,458.0,919.0,359.0,397.0
04013108400,916.0,383.0,794.0,1470.0,640.0,770.0
04013108501,498.0,247.0,440.0,717.0,200.0,182.0
04013108502,493.0,387.0,924.0,985.0,365.0,443.0
04013108601,801.0,282.0,453.0,827.0,207.0,159.0
04013108602,1179.0,511.0,872.0,1400.0,382.0,267.0
04013108802,358.0,206.0,287.0,625.0,203.0,153.0
04013108901,623.0,220.0,372.0,779.0,316.0,227.0
04013108902,960.0,385.0,602.0,1206.0,433.0,334.0
04013109001,1614.0,543.0,710.0,1069.0,190.0,103.0
04013109002,1680.0,614.0,756.0,1149.0,252.0,181.0
04013109003,2253.0,606.0,955.0,1315.0,260.0,185.0
04013109101,1259.0,305.0,423.0,902.0,218.0,216.0
04013109102,2045.0,558.0,677.0,1500.0,312.0,298.0
04013109200,1570.0,443.0,639.0,1109.0,221.0,164.0
04013109300,1886.0,523.0,504.0,1263.0,276.0,285.0
04013109400,3132.0,1060.0,1017.0,1959.0,590.0,638.0
04013109500,1740.0,530.0,586.0,1293.0,380.0,407.0
04013109601,1893.0,513.0,659.0,1244.0,323.0,171.0
04013109602,2446.0,664.0,811.0,1322.0,321.0,235.0
04013109603,1772.0,454.0,629.0,1183.0,268.0,215.0
04013109604,1488.0,475.0,480.0,947.0,232.0,238.0
04013109701,3207.0,905.0,1245.0,1701.0,351.0,190.0
04013109702,2007.0,551.0,628.0,1272.0,320.0,348.0
04013109703,1077.0,313.0,399.0,744.0,149.0,92.0
04013109704,992.0,227.0,314.0,598.0,129.0,128.0
04013109705,674.0,204.0,238.0,484.0,137.0,97.0
04013109801,1563.0,464.0,463.0,916.0,196.0,213.0
04013109802,1746.0,516.0,510.0,1238.0,296.0,309.0
04013109900,2889.0,881.0,899.0,1782.0,390.0,341.0
04013110001,1798.0,502.0,540.0,1165.0,301.0,274.0
04013110002,1716.0,478.0,606.0,1095.0,273.0,239.0
04013110100,2615.0,794.0,896.0,1670.0,356.0,381.0
04013110400,1252.0,530.0,775.0,1644.0,572.0,444.0
04013110501,436.0,346.0,560.0,968.0,369.0,266.0
04013110502,393.0,283.0,500.0,672.0,236.0,276.0
04013110600,1098.0,467.0,817.0,1567.0,546.0,447.0
04013110701,682.0,303.0,524.0,752.0,201.0,169.0
04013110702,1177.0,355.0,526.0,1226.0,312.0,295.0
04013110801,1455.0,517.0,817.0,1504.0,471.0,328.0
04013110802,500.0,176.0,322.0,794.0,290.0,263.0
04013110901,653.0,258.0,415.0,902.0,348.0,529.0
04013110902,1191.0,403.0,753.0,1328.0,405.0,303.0
04013111000,1028.0,415.0,677.0,1545.0,553.0,584.0
04013111100,1092.0,311.0,457.0,1430.0,554.0,577.0
04013111201,1248.0,606.0,880.0,1541.0,546.0,483.0
