census_tract,zero_to_eighteen,nineteen_to_twenty_five,twenty_six_to_thirty_four,thirty_five_to_fifty_four,fifty_five_to_sixty_four,sixty_five_plus
29183310502,512.0,393.0,482.0,927.0,329.0,272.0
29183310601,302.0,627.0,172.0,401.0,201.0,371.0
29183310602,1225.0,414.0,431.0,1680.0,1029.0,1051.0
29183310700,1001.0,679.0,846.0,1432.0,552.0,839.0
29183310801,449.0,210.0,299.0,643.0,283.0,330.0
29183310802,1253.0,674.0,791.0,1560.0,698.0,869.0
29183310901,486.0,222.0,373.0,607.0,251.0,366.0
29183310902,1138.0,492.0,625.0,1596.0,738.0,615.0
29183310903,891.0,579.0,592.0,1116.0,531.0,412.0
29183311001,929.0,276.0,575.0,1186.0,503.0,636.0
29183311003,642.0,578.0,642.0,772.0,284.0,334.0
29183311004,1104.0,645.0,1010.0,1278.0,456.0,719.0
29183311103,1692.0,373.0,349.0,2114.0,938.0,1192.0
29183311114,1370.0,277.0,333.0,1596.0,602.0,423.0
29183311122,2004.0,586.0,912.0,2039.0,762.0,579.0
29183311124,2016.0,434.0,746.0,2287.0,679.0,519.0
29183311132,1054.0,215.0,195.0,1317.0,423.0,273.0
29183311145,1036.0,281.0,462.0,1335.0,682.0,498.0
29183311146,992.0,344.0,560.0,1433.0,678.0,473.0
29183311147,995.0,249.0,552.0,1364.0,507.0,438.0
29183311148,1105.0,317.0,376.0,1472.0,695.0,596.0
29183311149,994.0,282.0,544.0,1148.0,464.0,369.0
29183311150,1489.0,284.0,515.0,1704.0,488.0,320.0
29183311151,1870.0,432.0,629.0,1985.0,523.0,359.0
29183311152,1673.0,170.0,286.0,1723.0,356.0,607.0
29183311153,1999.0,315.0,842.0,2131.0,566.0,703.0
29183311154,1730.0,250.0,281.0,1844.0,424.0,484.0
29183311203,1489.0,496.0,722.0,1946.0,903.0,661.0
29183311211,933.0,394.0,691.0,1393.0,565.0,444.0
29183311212,940.0,304.0,436.0,1037.0,403.0,541.0
29183311221,894.0,311.0,468.0,1136.0,505.0,416.0
29183311294,1014.0,305.0,442.0,1295.0,592.0,366.0
29183311296,1095.0,349.0,422.0,1418.0,639.0,362.0
29183311311,1229.0,548.0,641.0,1563.0,686.0,545.0
29183311312,1596.0,442.0,609.0,1870.0,643.0,632.0
29183311322,1801.0,388.0,523.0,2064.0,619.0,450.0
29183311331,1164.0,366.0,499.0,1347.0,775.0,527.0
29183311391,1361.0,360.0,637.0,1637.0,544.0,310.0
29183311422,1382.0,452.0,666.0,1841.0,734.0,644.0
29183311500,493.0,181.0,231.0,595.0,221.0,204.0
29183311601,1691.0,353.0,797.0,1865.0,481.0,558.0
29183311602,1461.0,389.0,620.0,1555.0,502.0,790.0
29183311712,1201.0,404.0,600.0,1426.0,514.0,520.0
29183311721,1085.0,298.0,379.0,1207.0,517.0,372.0
29183311722,2347.0,524.0,741.0,2577.0,721.0,634.0
29183311732,2352.0,553.0,905.0,2622.0,542.0,406.0
29183311733,713.0,200.0,319.0,855.0,243.0,184.0
29183311734,1081.0,259.0,482.0,1232.0,332.0,360.0
29183311735,2097.0,303.0,708.0,2054.0,490.0,510.0
29183311736,2138.0,363.0,574.0,2393.0,604.0,400.0
29183311801,1349.0,340.0,563.0,1520.0,519.0,605.0
29183311802,1461.0,506.0,658.0,1768.0,765.0,1050.0
29183311903,1350.0,569.0,687.0,1666.0,778.0,885.0
29183311904,1863.0,290.0,646.0,1960.0,638.0,712.0
29183311907,2011.0,623.0,1030.0,1920.0,391.0,397.0
29183311908,743.0,165.0,320.0,806.0,400.0,441.0
29183311909,1389.0,265.0,315.0,1651.0,693.0,760.0
29183312001,656.0,140.0,165.0,789.0,269.0,304.0
29183312094,1571.0,345.0,916.0,1147.0,250.0,226.0
29183312095,1049.0,317.0,532.0,1061.0,344.0,279.0
29183312096,2344.0,394.0,939.0,1885.0,421.0,382.0
29183312097,2126.0,400.0,821.0,2176.0,664.0,557.0
29183312192,1060.0,192.0,420.0,1092.0,362.0,302.0
29183312193,2352.0,291.0,1060.0,1970.0,393.0,270.0
29183312194,789.0,132.0,278.0,907.0,444.0,423.0
29183312195,849.0,255.0,429.0,846.0,366.0,592.0
29183312204,1130.0,283.0,248.0,1681.0,852.0,646.0
29183312205,1977.0,491.0,1345.0,1851.0,463.0,334.0
29183312206,1073.0,295.0,229.0,1476.0,687.0,588.0
29183312300,693.0,210.0,200.0,991.0,537.0,282.0
29183312400,1063.0,485.0,677.0,1197.0,551.0,1100.0
29183980000,0.0,0.0,0.0,0.0,0.0,1.0
29185480100,828.0,247.0,288.0,969.0,477.0,891.0
29185480200,576.0,151.0,210.0,844.0,520.0,682.0
29185480300,690.0,199.0,231.0,863.0,505.0,722.0
29186960100,1627.0,401.0,626.0,2025.0,879.0,864.0
29186960200,1173.0,406.0,481.0,1345.0,632.0,1005.0
29186960300,1019.0,294.0,359.0,1245.0,577.0,613.0
29186960400,646.0,188.0,257.0,843.0,418.0,429.0
29187950101,1020.0,322.0,387.0,1400.0,666.0,680.0
29187950102,1166.0,285.0,478.0,1308.0,675.0,911.0
29187950300,1503.0,1026.0,1408.0,2553.0,656.0,869.0
29187950400,1808.0,721.0,783.0,1985.0,781.0,852.0
29187950600,801.0,256.0,367.0,983.0,432.0,534.0
29187950700,1994.0,553.0,800.0,2540.0,1141.0,1119.0
29187950800,1578.0,487.0,799.0,1612.0,725.0,977.0
29187950901,452.0,148.0,197.0,521.0,279.0,644.0
29187950902,1004.0,908.0,1339.0,2512.0,685.0,816.0
29187951000,1945.0,643.0,873.0,1993.0,690.0,772.0
29187951100,1974.0,861.0,1018.0,2076.0,758.0,1180.0
29189210100,1970.0,563.0,622.0,1621.0,679.0,626.0
29189210200,2610.0,563.0,774.0,1567.0,490.0,514.0
29189210300,1065.0,356.0,447.0,1012.0,314.0,319.0
29189210400,998.0,310.0,435.0,1386.0,670.0,606.0
29189210501,1166.0,333.0,346.0,938.0,457.0,461.0
29189210502,1281.0,388.0,410.0,1096.0,496.0,430.0
29189210600,1624.0,458.0,711.0,2082.0,894.0,1045.0
29189210702,1807.0,684.0,658.0,1700.0,582.0,736.0
29189210703,1097.0,328.0,375.0,1161.0,508.0,493.0
29189210704,1508.0,480.0,631.0,1010.0,298.0,246.0
29189210803,1063.0,328.0,356.0,1378.0,672.0,1131.0
29189210804,2351.0,712.0,817.0,2741.0,1343.0,1436.0
29189210805,1475.0,562.0,658.0,1771.0,896.0,1071.0
29189210806,1583.0,511.0,564.0,1683.0,910.0,801.0
29189210912,1659.0,514.0,528.0,2231.0,1074.0,1086.0
29189210921,1231.0,318.0,481.0,1365.0,508.0,290.0
29189210923,1487.0,381.0,671.0,1617.0,549.0,668.0
29189210924,1349.0,366.0,551.0,1380.0,544.0,442.0
29189210925,1441.0,542.0,669.0,1574.0,525.0,651.0
29189210926,752.0,217.0,332.0,771.0,278.0,373.0
29189210927,1047.0,337.0,248.0,1474.0,912.0,672.0
29189210928,1172.0,366.0,333.0,1484.0,655.0,350.0
29189211000,1909.0,582.0,737.0,2146.0,886.0,1252.0
29189211101,1833.0,629.0,992.0,1858.0,747.0,998.0
29189211102,1138.0,498.0,502.0,1252.0,673.0,991.0
29189211201,1191.0,511.0,707.0,1509.0,585.0,667.0
29189211202,756.0,260.0,468.0,913.0,383.0,676.0
29189211301,1504.0,505.0,889.0,1743.0,629.0,931.0
29189211331,1534.0,609.0,748.0,1861.0,739.0,934.0
29189211332,1698.0,528.0,819.0,1889.0,666.0,953.0
29189211333,1248.0,534.0,520.0,1550.0,703.0,643.0
29189211334,1108.0,297.0,497.0,1132.0,482.0,645.0
29189211401,1137.0,580.0,866.0,1526.0,560.0,729.0
29189211402,387.0,299.0,448.0,690.0,245.0,186.0
29189211500,1204.0,311.0,365.0,890.0,352.0,412.0
29189211600,1905.0,547.0,775.0,1788.0,633.0,633.0
29189211700,1046.0,329.0,431.0,1173.0,508.0,543.0
29189211801,1263.0,431.0,404.0,1152.0,414.0,341.0
29189211802,1177.0,434.0,421.0,1200.0,320.0,340.0
29189211900,2000.0,667.0,755.0,1267.0,427.0,393.0
29189212001,2043.0,705.0,792.0,2160.0,1002.0,885.0
29189212002,1365.0,572.0,482.0,928.0,323.0,225.0
29189212101,1393.0,447.0,600.0,1250.0,458.0,325.0
29189212102,1150.0,292.0,380.0,797.0,311.0,209.0
29189212200,1898.0,547.0,749.0,1693.0,824.0,1137.0
29189212300,1110.0,638.0,645.0,1433.0,702.0,565.0
29189212400,809.0,188.0,271.0,643.0,228.0,241.0
29189212500,1465.0,511.0,555.0,1458.0,576.0,567.0
29189212600,1280.0,396.0,529.0,1402.0,573.0,542.0
29189212700,1815.0,557.0,642.0,1562.0,657.0,509.0
29189213101,952.0,389.0,550.0,1182.0,553.0,1034.0
29189213102,57.0,36.0,37.0,128.0,68.0,88.0
29189213202,1471.0,569.0,1009.0,1927.0,790.0,1139.0
29189213203,926.0,323.0,351.0,1387.0,704.0,1109.0
29189213204,974.0,437.0,559.0,1103.0,326.0,525.0
29189213300,1977.0,783.0,1149.0,2101.0,691.0,640.0
29189213400,1796.0,649.0,967.0,1915.0,711.0,710.0
29189213500,1241.0,431.0,663.0,1521.0,541.0,653.0
29189213600,1373.0,609.0,486.0,1125.0,465.0,425.0
29189213700,1148.0,1205.0,580.0,1282.0,694.0,629.0
29189213800,1640.0,541.0,592.0,1575.0,704.0,805.0
29189213900,886.0,222.0,228.0,551.0,147.0,182.0
29189214100,498.0,129.0,177.0,375.0,139.0,162.0
29189214200,1017.0,311.0,355.0,968.0,430.0,339.0
29189214300,1117.0,419.0,580.0,1128.0,457.0,407.0
29189214400,1230.0,540.0,734.0,1596.0,604.0,452.0
29189214500,644.0,237.0,417.0,949.0,408.0,469.0
29189214601,922.0,383.0,537.0,1194.0,465.0,512.0
29189214602,1003.0,431.0,632.0,1204.0,465.0,466.0
29189214700,1763.0,624.0,957.0,1968.0,776.0,899.0
29189214800,1254.0,469.0,725.0,1639.0,678.0,868.0
29189214900,1418.0,661.0,893.0,1821.0,700.0,752.0
29189215001,519.0,374.0,597.0,723.0,245.0,231.0
29189215003,856.0,189.0,454.0,1193.0,653.0,1010.0
29189215004,398.0,210.0,418.0,625.0,347.0,797.0
29189215005,1016.0,416.0,775.0,1499.0,721.0,1139.0
29189215102,961.0,362.0,767.0,1372.0,575.0,775.0
29189215103,597.0,138.0,268.0,812.0,301.0,466.0
29189215105,486.0,205.0,292.0,748.0,323.0,328.0
29189215141,793.0,190.0,286.0,1166.0,713.0,1076.0
29189215142,1414.0,1321.0,1381.0,1716.0,636.0,474.0
29189215143,656.0,227.0,419.0,930.0,328.0,464.0
29189215144,1226.0,471.0,812.0,1893.0,754.0,648.0
29189215201,1341.0,596.0,773.0,1515.0,954.0,1319.0
29189215202,1630.0,918.0,610.0,1862.0,912.0,1152.0
29189215231,1104.0,238.0,302.0,1299.0,669.0,930.0
29189215232,1688.0,242.0,386.0,2062.0,1311.0,2298.0
29189215301,1010.0,154.0,218.0,1229.0,626.0,1045.0
29189215302,874.0,125.0,129.0,983.0,547.0,654.0
29189215400,1525.0,136.0,212.0,1520.0,865.0,935.0
29189215500,1348.0,170.0,252.0,1444.0,743.0,852.0
29189215600,1373.0,454.0,623.0,1367.0,543.0,606.0
29189215700,1136.0,452.0,730.0,1571.0,860.0,1069.0
29189215800,1480.0,589.0,1120.0,1945.0,946.0,1827.0
29189215900,1603.0,579.0,869.0,1918.0,933.0,1179.0
29189216000,503.0,150.0,232.0,474.0,183.0,225.0
29189216100,907.0,1586.0,1018.0,1086.0,463.0,495.0
29189216200,1643.0,911.0,1160.0,2119.0,983.0,882.0
29189216300,1396.0,3797.0,472.0,763.0,301.0,232.0
29189216400,1365.0,426.0,638.0,1650.0,735.0,777.0
29189216500,668.0,525.0,584.0,1283.0,577.0,864.0
29189216600,496.0,100.0,128.0,556.0,308.0,313.0
29189216700,589.0,378.0,681.0,985.0,434.0,498.0
29189216800,555.0,338.0,636.0,997.0,381.0,353.0
29189216900,419.0,374.0,505.0,690.0,228.0,145.0
29189217000,760.0,469.0,657.0,1299.0,507.0,309.0
29189217200,289.0,197.0,392.0,547.0,211.0,174.0
29189217300,559.0,282.0,629.0,911.0,306.0,345.0
29189217400,931.0,447.0,1013.0,1303.0,478.0,611.0
29189217500,1513.0,186.0,281.0,1540.0,813.0,1086.0
29189217600,1886.0,264.0,381.0,2076.0,1097.0,1461.0
29189217701,1441.0,196.0,217.0,1362.0,827.0,794.0
29189217702,1748.0,336.0,461.0,1974.0,1149.0,1948.0
29189217802,1625.0,350.0,439.0,1964.0,1058.0,1563.0
29189217806,1212.0,434.0,610.0,1528.0,554.0,1069.0
29189217807,1423.0,449.0,543.0,1611.0,840.0,1283.0
29189217841,1262.0,310.0,390.0,1483.0,864.0,918.0
29189217842,1542.0,470.0,564.0,1899.0,1236.0,1314.0
29189217851,818.0,127.0,158.0,951.0,609.0,600.0
29189217852,1602.0,236.0,283.0,1872.0,1037.0,1405.0
29189217921,1450.0,213.0,215.0,1762.0,697.0,653.0
29189217923,2033.0,563.0,873.0,2330.0,884.0,668.0
29189217931,1753.0,431.0,808.0,2162.0,750.0,788.0
29189217932,1353.0,233.0,492.0,1610.0,473.0,797.0
29189217941,1467.0,382.0,588.0,1800.0,820.0,836.0
29189217942,1286.0,373.0,625.0,1764.0,785.0,506.0
29189217943,894.0,192.0,285.0,1100.0,424.0,332.0
29189217944,1943.0,282.0,429.0,2193.0,706.0,480.0
29189218003,1830.0,467.0,765.0,2194.0,1227.0,799.0
29189218011,1664.0,856.0,964.0,1880.0,964.0,676.0
29189218012,1241.0,159.0,249.0,1346.0,821.0,722.0
29189218102,781.0,205.0,519.0,966.0,286.0,288.0
29189218103,976.0,794.0,1105.0,1351.0,487.0,857.0
29189218201,649.0,167.0,312.0,861.0,474.0,354.0
29189218300,898.0,254.0,508.0,1191.0,507.0,840.0
29189218401,929.0,194.0,316.0,1101.0,589.0,732.0
29189218402,1196.0,205.0,434.0,1489.0,689.0,727.0
29189218500,1214.0,212.0,433.0,1420.0,707.0,815.0
29189218600,617.0,194.0,293.0,693.0,339.0,613.0
29189218800,1793.0,216.0,490.0,1855.0,832.0,818.0
29189218900,1438.0,503.0,1043.0,1848.0,767.0,780.0
29189219100,1120.0,203.0,379.0,1301.0,561.0,529.0
29189219200,688.0,221.0,155.0,693.0,333.0,295.0
29189219300,594.0,105.0,170.0,620.0,305.0,264.0
29189219400,1678.0,255.0,481.0,1858.0,966.0,780.0
29189219500,1545.0,794.0,636.0,1852.0,813.0,1481.0
29189219600,1009.0,751.0,964.0,1568.0,817.0,1590.0
29189219700,1305.0,616.0,920.0,1719.0,670.0,841.0
29189219800,1607.0,770.0,1135.0,2145.0,861.0,1005.0
29189219900,1243.0,497.0,754.0,1780.0,702.0,1053.0
29189220001,929.0,404.0,695.0,1397.0,637.0,992.0
29189220002,705.0,333.0,519.0,1023.0,338.0,408.0
29189220100,1606.0,577.0,1021.0,2187.0,883.0,1366.0
29189220200,1418.0,540.0,761.0,1698.0,640.0,711.0
29189220300,399.0,210.0,283.0,537.0,224.0,228.0
29189220431,1593.0,743.0,994.0,2196.0,1167.0,1517.0
29189220432,2014.0,639.0,671.0,2537.0,1190.0,1074.0
29189220441,1160.0,474.0,601.0,1592.0,923.0,1206.0
29189220442,947.0,337.0,472.0,1263.0,657.0,787.0
29189220443,884.0,451.0,551.0,1128.0,576.0,715.0
29189220444,2196.0,504.0,592.0,2624.0,1094.0,772.0
29189220445,1240.0,310.0,275.0,1579.0,909.0,675.0
29189220446,1093.0,328.0,296.0,1436.0,897.0,574.0
29189220501,1232.0,452.0,746.0,1767.0,742.0,1239.0
29189220502,1456.0,792.0,879.0,1802.0,811.0,1079.0
29189220601,1363.0,505.0,609.0,1922.0,853.0,1277.0
29189220602,968.0,352.0,492.0,1430.0,699.0,1473.0
29189220701,529.0,213.0,337.0,759.0,332.0,433.0
29189220702,746.0,223.0,374.0,972.0,488.0,886.0
29189220703,592.0,145.0,220.0,748.0,380.0,530.0
29189220801,914.0,546.0,609.0,1402.0,740.0,1182.0
29189220802,963.0,331.0,465.0,1300.0,608.0,1114.0
29189220803,1114.0,271.0,307.0,1335.0,702.0,1072.0
29189221000,933.0,312.0,499.0,871.0,327.0,442.0
29189221100,484.0,69.0,104.0,527.0,295.0,363.0
29189221201,652.0,127.0,141.0,830.0,521.0,1053.0
29189221202,1273.0,281.0,378.0,1675.0,834.0,1674.0
29189221301,1573.0,516.0,636.0,2074.0,1024.0,1584.0
29189221302,1372.0,649.0,768.0,1668.0,837.0,1400.0
29189221332,1047.0,286.0,459.0,1368.0,624.0,696.0
29189221335,1212.0,545.0,553.0,1587.0,998.0,976.0
29189221421,1976.0,436.0,492.0,2433.0,984.0,439.0
29189221422,2584.0,536.0,816.0,2869.0,1185.0,990.0
29189221423,924.0,247.0,268.0,1266.0,705.0,646.0
29189221424,1464.0,317.0,431.0,1634.0,566.0,643.0
29189221502,1985.0,355.0,485.0,2262.0,815.0,704.0
29189221503,1962.0,564.0,921.0,2555.0,709.0,632.0
29189221506,1736.0,259.0,364.0,1894.0,484.0,354.0
29189221621,1202.0,232.0,171.0,1430.0,817.0,540.0
29189221624,878.0,146.0,181.0,1054.0,497.0,661.0
29189221625,2049.0,414.0,528.0,2399.0,908.0,534.0
29189221626,1883.0,277.0,203.0,2033.0,1037.0,578.0
29189221627,2443.0,218.0,198.0,2530.0,783.0,377.0
29189221628,1029.0,638.0,921.0,1715.0,912.0,1562.0
29189221629,1904.0,185.0,214.0,1987.0,786.0,550.0
29189221800,1188.0,334.0,451.0,944.0,372.0,321.0
29189221900,776.0,209.0,448.0,1019.0,532.0,803.0
29189222000,665.0,275.0,180.0,962.0,609.0,1139.0
29189222100,1569.0,188.0,301.0,1839.0,635.0,481.0
29195090100,598.0,166.0,259.0,692.0,307.0,487.0
29195090200,597.0,171.0,212.0,727.0,382.0,458.0
29195090300,826.0,320.0,397.0,765.0,353.0,447.0
29195090400,803.0,280.0,404.0,794.0,328.0,364.0
29195090500,928.0,1045.0,352.0,840.0,473.0,607.0
29195090600,834.0,324.0,333.0,735.0,271.0,378.0
29195090700,656.0,160.0,256.0,775.0,412.0,486.0
29195090800,568.0,153.0,233.0,791.0,385.0,472.0
29197470100,583.0,165.0,182.0,553.0,234.0,374.0
29197470200,623.0,154.0,193.0,618.0,293.0,496.0
29199480100,928.0,232.0,252.0,732.0,338.0,433.0
29199480200,490.0,142.0,184.0,482.0,225.0,446.0
29201780100,904.0,301.0,420.0,937.0,404.0,447.0
29201780200,1117.0,358.0,498.0,1131.0,473.0,650.0
29201780300,737.0,197.0,258.0,781.0,352.0,431.0
29201780400,1413.0,386.0,510.0,1706.0,702.0,681.0
29201780600,1099.0,321.0,484.0,1204.0,585.0,673.0
29201780700,902.0,248.0,274.0,819.0,384.0,508.0
29201781000,1045.0,283.0,426.0,1188.0,537.0,506.0
29201781100,819.0,270.0,369.0,946.0,389.0,486.0
29201781200,1617.0,594.0,668.0,1482.0,636.0,908.0
29201781300,717.0,218.0,328.0,844.0,476.0,582.0
29203470100,794.0,225.0,255.0,927.0,584.0,641.0
29203470200,1303.0,405.0,471.0,1451.0,651.0,821.0
29205450100,509.0,135.0,199.0,515.0,237.0,310.0
29205450200,652.0,180.0,257.0,681.0,363.0,560.0
29205450300,512.0,90.0,187.0,451.0,235.0,369.0
29207470100,927.0,312.0,393.0,1055.0,503.0,684.0
29207470200,1173.0,440.0,464.0,1247.0,522.0,773.0
29207470300,937.0,297.0,433.0,1193.0,583.0,851.0
29207470400,751.0,227.0,312.0,964.0,424.0,471.0
29207470500,888.0,324.0,428.0,870.0,380.0,638.0
29207470600,1163.0,403.0,511.0,1419.0,590.0,935.0
29207470700,687.0,211.0,287.0,740.0,344.0,488.0
29207470800,722.0,170.0,260.0,890.0,507.0,506.0
29209090100,2045.0,476.0,717.0,2272.0,915.0,1123.0
29209090200,884.0,225.0,300.0,1267.0,1013.0,1295.0
29209090400,848.0,243.0,309.0,1312.0,1114.0,1600.0
29209090500,937.0,238.0,326.0,1344.0,1062.0,1910.0
29209090601,458.0,141.0,188.0,829.0,755.0,1029.0
29209090602,1246.0,370.0,525.0,1433.0,785.0,913.0
29211480100,478.0,127.0,159.0,607.0,321.0,452.0
29211480200,389.0,87.0,119.0,477.0,249.0,269.0
29211480300,843.0,270.0,393.0,811.0,317.0,423.0
29213480105,1267.0,624.0,688.0,1790.0,930.0,1306.0
29213480106,437.0,195.0,276.0,527.0,235.0,302.0
29213480201,2338.0,835.0,1093.0,2458.0,1046.0,1471.0
29213480202,1920.0,558.0,690.0,2027.0,861.0,955.0
29213480301,1324.0,331.0,523.0,1339.0,655.0,789.0
29213480302,1108.0,310.0,466.0,1226.0,548.0,585.0
29213480401,1160.0,341.0,515.0,1464.0,857.0,1462.0
29213480402,613.0,139.0,223.0,704.0,358.0,483.0
29213480501,378.0,87.0,141.0,622.0,502.0,596.0
29213480502,1592.0,1526.0,754.0,1683.0,820.0,1201.0
29215480100,1670.0,907.0,1077.0,2357.0,865.0,1063.0
29215480200,1282.0,375.0,458.0,1372.0,823.0,1027.0
29215480300,1546.0,461.0,637.0,1717.0,914.0,1318.0
29215480400,1574.0,411.0,537.0,1763.0,874.0,1274.0
29217950100,874.0,246.0,309.0,958.0,503.0,569.0
29217950200,655.0,146.0,207.0,609.0,294.0,327.0
29217950300,1485.0,596.0,592.0,1376.0,766.0,1290.0
29217950400,881.0,341.0,402.0,878.0,387.0,354.0
29217950500,852.0,160.0,292.0,1010.0,449.0,458.0
29217950600,870.0,216.0,310.0,870.0,395.0,478.0
29219820101,2011.0,632.0,778.0,2138.0,831.0,929.0
29219820102,2271.0,687.0,966.0,2273.0,902.0,1402.0
29219820103,1989.0,573.0,931.0,2108.0,803.0,809.0
29219820201,405.0,136.0,138.0,652.0,374.0,521.0
29219820202,1872.0,492.0,700.0,2363.0,1060.0,1088.0
29221460100,1814.0,554.0,728.0,2030.0,759.0,704.0
29221460200,1228.0,382.0,469.0,1492.0,629.0,639.0
29221460300,1024.0,430.0,678.0,1522.0,501.0,578.0
29221460400,1296.0,390.0,533.0,1460.0,673.0,776.0
29221460500,1009.0,288.0,394.0,1225.0,604.0,681.0
29223690100,727.0,239.0,259.0,980.0,586.0,846.0
29223690200,765.0,232.0,304.0,945.0,493.0,731.0
29223690300,959.0,311.0,335.0,1107.0,515.0,847.0
29223690400,543.0,128.0,233.0,686.0,388.0,471.0
29225470101,1279.0,314.0,432.0,1462.0,625.0,653.0
29225470102,1436.0,361.0,541.0,1830.0,821.0,700.0
29225470201,1555.0,380.0,587.0,1458.0,530.0,678.0
29225470202,1065.0,304.0,364.0,1051.0,486.0,877.0
29225470301,1622.0,425.0,625.0,1624.0,496.0,541.0
29225470302,1787.0,335.0,422.0,1203.0,503.0,423.0
29225470401,1215.0,289.0,367.0,978.0,424.0,551.0
29225470402,646.0,246.0,431.0,1057.0,322.0,329.0
29227960100,476.0,138.0,179.0,582.0,304.0,514.0
29229490100,961.0,249.0,299.0,1078.0,539.0,718.0
29229490200,1069.0,238.0,343.0,1149.0,525.0,631.0
29229490300,1516.0,414.0,508.0,1522.0,639.0,880.0
29229490400,1596.0,494.0,577.0,1340.0,643.0,1062.0
29510101100,521.0,181.0,402.0,790.0,319.0,417.0
29510101200,596.0,196.0,503.0,951.0,351.0,564.0
29510101300,918.0,344.0,696.0,1385.0,544.0,514.0
29510101400,602.0,234.0,423.0,888.0,298.0,289.0
29510101500,747.0,394.0,491.0,959.0,300.0,267.0
29510101800,772.0,262.0,424.0,1025.0,350.0,313.0
29510102100,410.0,231.0,634.0,791.0,342.0,415.0
29510102200,1085.0,446.0,936.0,1873.0,775.0,996.0
29510102300,319.0,147.0,327.0,574.0,209.0,297.0
29510102400,530.0,245.0,450.0,779.0,285.0,218.0
29510102500,353.0,184.0,351.0,618.0,230.0,214.0
29510103100,541.0,297.0,596.0,1020.0,419.0,475.0
29510103400,368.0,159.0,413.0,616.0,251.0,188.0
29510103600,245.0,116.0,235.0,429.0,172.0,159.0
29510103700,416.0,229.0,586.0,767.0,314.0,268.0
29510103800,693.0,305.0,656.0,1228.0,514.0,483.0
29510104200,425.0,470.0,915.0,920.0,381.0,376.0
29510104500,232.0,248.0,460.0,541.0,203.0,187.0
29510105198,401.0,924.0,620.0,742.0,430.0,394.0
29510105200,369.0,429.0,588.0,718.0,299.0,311.0
29510105300,489.0,264.0,229.0,687.0,247.0,313.0
29510105400,907.0,360.0,333.0,570.0,190.0,179.0
29510105500,849.0,281.0,283.0,771.0,335.0,434.0
29510106100,745.0,244.0,227.0,652.0,209.0,373.0
29510106200,665.0,216.0,170.0,376.0,136.0,189.0
29510106300,576.0,187.0,223.0,564.0,209.0,234.0
29510106400,603.0,222.0,238.0,723.0,267.0,364.0
29510106500,773.0,278.0,378.0,897.0,366.0,612.0
29510106600,558.0,173.0,182.0,453.0,197.0,238.0
29510106700,1025.0,314.0,364.0,935.0,408.0,494.0
29510107200,436.0,137.0,141.0,377.0,129.0,137.0
29510107300,1315.0,462.0,490.0,1335.0,650.0,786.0
29510107400,915.0,285.0,280.0,696.0,309.0,332.0
29510107500,699.0,256.0,273.0,722.0,333.0,461.0
29510107600,595.0,169.0,251.0,653.0,241.0,351.0
29510108100,978.0,307.0,376.0,932.0,438.0,411.0
29510108200,612.0,211.0,231.0,783.0,417.0,475.0
29510108300,659.0,214.0,261.0,664.0,304.0,184.0
29510109600,901.0,327.0,312.0,912.0,338.0,566.0
29510109700,767.0,278.0,256.0,669.0,279.0,267.0
29510110100,829.0,285.0,302.0,783.0,345.0,471.0
29510110200,767.0,275.0,264.0,697.0,298.0,381.0
29510110300,694.0,233.0,251.0,664.0,327.0,342.0
29510110400,721.0,250.0,284.0,695.0,298.0,312.0
29510110500,379.0,159.0,160.0,436.0,224.0,220.0
29510111100,387.0,137.0,135.0,478.0,242.0,197.0
29510111200,337.0,187.0,101.0,383.0,150.0,134.0
29510111300,365.0,164.0,125.0,374.0,200.0,337.0
29510111400,538.0,163.0,159.0,437.0,176.0,185.0
29510111500,303.0,113.0,99.0,305.0,93.0,114.0
29510112100,438.0,857.0,936.0,1074.0,588.0,436.0
29510112200,458.0,172.0,175.0,462.0,172.0,165.0
29510112300,824.0,226.0,233.0,614.0,229.0,314.0
29510112400,304.0,1074.0,900.0,827.0,484.0,497.0
29510113500,355.0,198.0,375.0,688.0,323.0,427.0
29510114101,757.0,564.0,931.0,1307.0,428.0,360.0
29510114102,817.0,321.0,656.0,1327.0,503.0,586.0
29510114200,755.0,472.0,1009.0,1450.0,502.0,609.0
29510114300,1085.0,433.0,1183.0,1771.0,541.0,561.0
29510115100,887.0,426.0,595.0,1238.0,420.0,777.0
29510115200,764.0,347.0,489.0,1055.0,325.0,203.0
29510115300,1307.0,511.0,844.0,1453.0,535.0,393.0
29510115400,786.0,305.0,494.0,1009.0,316.0,265.0
29510115500,1646.0,618.0,854.0,1690.0,547.0,352.0
29510115600,1308.0,505.0,697.0,1346.0,560.0,923.0
29510115700,1034.0,434.0,560.0,1024.0,295.0,266.0
29510116100,691.0,377.0,624.0,1119.0,286.0,249.0
29510116200,799.0,499.0,962.0,1390.0,429.0,319.0
29510116301,585.0,353.0,583.0,986.0,303.0,229.0
29510116302,841.0,326.0,502.0,925.0,262.0,199.0
29510116400,1573.0,537.0,686.0,1405.0,446.0,297.0
29510116500,926.0,447.0,728.0,1148.0,392.0,264.0
29510117100,172.0,229.0,448.0,446.0,176.0,99.0
29510117200,1367.0,583.0,1061.0,1654.0,482.0,316.0
29510117400,839.0,457.0,689.0,1233.0,561.0,515.0
29510118100,336.0,201.0,183.0,399.0,144.0,81.0
