tract,0-18,19-25,26-34,35-54,55-64,65+
48029131613,1804.0,456.0,703.0,1548.0,487.0,348.0
48029131614,1340.0,339.0,558.0,1142.0,232.0,138.0
48029131615,2496.0,741.0,1163.0,2294.0,701.0,516.0
48029131700,536.0,180.0,172.0,356.0,19.0,0.0
48029131801,594.0,175.0,194.0,851.0,441.0,390.0
48029131802,1426.0,449.0,466.0,1698.0,822.0,683.0
48029140100,430.0,156.0,210.0,495.0,195.0,190.0
48029140200,963.0,294.0,304.0,835.0,321.0,352.0
48029140300,1048.0,331.0,345.0,929.0,380.0,363.0
48029140400,1113.0,397.0,427.0,1026.0,474.0,426.0
48029140500,1062.0,406.0,478.0,1185.0,498.0,469.0
48029140600,835.0,273.0,315.0,688.0,262.0,286.0
48029140700,1266.0,427.0,487.0,1312.0,640.0,651.0
48029140800,1505.0,542.0,554.0,1374.0,559.0,543.0
48029140900,562.0,193.0,204.0,519.0,244.0,244.0
48029141000,1149.0,389.0,421.0,1018.0,350.0,280.0
48029141101,1167.0,578.0,599.0,1221.0,470.0,473.0
48029141102,1354.0,476.0,550.0,997.0,359.0,296.0
48029141200,2092.0,708.0,772.0,1825.0,744.0,837.0
48029141300,1599.0,576.0,609.0,1464.0,674.0,731.0
48029141402,1291.0,256.0,587.0,1098.0,263.0,211.0
48029141403,1000.0,426.0,406.0,989.0,399.0,540.0
48029141404,1201.0,372.0,486.0,1185.0,483.0,722.0
48029141600,1623.0,345.0,716.0,1340.0,297.0,177.0
48029141700,1698.0,480.0,728.0,1452.0,525.0,410.0
48029141800,1355.0,391.0,412.0,1369.0,546.0,519.0
48029141900,1438.0,443.0,483.0,1701.0,782.0,749.0
48029150100,1429.0,541.0,629.0,1520.0,492.0,570.0
48029150300,1432.0,457.0,522.0,1285.0,472.0,592.0
48029150400,1140.0,388.0,413.0,1080.0,439.0,562.0
48029150501,1328.0,429.0,483.0,1171.0,429.0,595.0
48029150502,1217.0,401.0,449.0,1050.0,360.0,505.0
48029150600,1316.0,411.0,449.0,1188.0,465.0,598.0
48029150700,1824.0,615.0,742.0,1653.0,622.0,779.0
48029150800,1356.0,358.0,367.0,579.0,268.0,264.0
48029150900,1708.0,578.0,633.0,1690.0,634.0,724.0
48029151000,1046.0,342.0,347.0,883.0,343.0,438.0
48029151100,2060.0,709.0,708.0,1834.0,738.0,970.0
48029151200,3159.0,1076.0,1203.0,2406.0,936.0,962.0
48029151301,1640.0,558.0,609.0,1424.0,539.0,660.0
48029151302,1052.0,303.0,358.0,779.0,333.0,369.0
48029151400,1381.0,491.0,499.0,1166.0,471.0,555.0
48029151500,715.0,276.0,295.0,687.0,304.0,324.0
48029151600,2121.0,748.0,803.0,1973.0,747.0,936.0
48029151700,1928.0,618.0,661.0,1774.0,687.0,823.0
48029151900,1773.0,538.0,737.0,1353.0,417.0,381.0
48029152000,745.0,267.0,302.0,423.0,101.0,76.0
48029152100,2014.0,580.0,642.0,1818.0,635.0,623.0
48029152201,2665.0,714.0,854.0,2405.0,885.0,679.0
48029152202,1595.0,405.0,445.0,1412.0,447.0,338.0
48029160100,1996.0,608.0,678.0,1431.0,491.0,668.0
48029160200,740.0,272.0,310.0,717.0,282.0,381.0
48029160300,1414.0,534.0,579.0,1458.0,585.0,715.0
48029160400,1271.0,449.0,469.0,1215.0,488.0,712.0
48029160501,1823.0,444.0,449.0,815.0,278.0,349.0
48029160502,1198.0,448.0,402.0,1015.0,368.0,710.0
48029160600,1701.0,448.0,530.0,1198.0,489.0,583.0
48029160701,1023.0,345.0,371.0,902.0,319.0,468.0
48029160702,1673.0,582.0,639.0,1306.0,516.0,673.0
48029160901,1019.0,303.0,366.0,838.0,306.0,371.0
48029160902,1479.0,457.0,540.0,1207.0,448.0,488.0
48029161000,1387.0,456.0,523.0,851.0,344.0,376.0
48029161100,2865.0,918.0,1055.0,2135.0,887.0,871.0
48029161200,1128.0,277.0,385.0,723.0,248.0,176.0
48029161302,2412.0,670.0,746.0,1506.0,374.0,269.0
48029161303,1755.0,463.0,588.0,1130.0,371.0,263.0
48029161304,1656.0,502.0,570.0,1045.0,331.0,248.0
48029161400,1038.0,6807.0,1702.0,403.0,14.0,5.0
48029161501,2500.0,936.0,992.0,1797.0,709.0,811.0
48029161503,1368.0,412.0,544.0,942.0,346.0,335.0
48029161504,1641.0,460.0,587.0,1049.0,324.0,338.0
48029161600,1346.0,408.0,534.0,1006.0,350.0,365.0
48029161801,1347.0,387.0,599.0,948.0,242.0,563.0
48029161802,2112.0,513.0,843.0,1310.0,320.0,298.0
48029161901,352.0,141.0,130.0,414.0,162.0,162.0
48029161902,2150.0,940.0,1948.0,2785.0,668.0,735.0
48029162001,663.0,220.0,217.0,655.0,235.0,273.0
48029162003,1764.0,446.0,565.0,1539.0,549.0,537.0
48029162004,1416.0,411.0,455.0,1112.0,456.0,387.0
48029170101,1275.0,396.0,465.0,999.0,365.0,397.0
48029170102,1150.0,412.0,427.0,1023.0,408.0,422.0
