tract,0-18,19-25,26-34,35-54,55-64,65+
22045990000,0.0,0.0,0.0,0.0,0.0,0.0
22047952600,722.0,292.0,306.0,796.0,397.0,441.0
22047952700,1695.0,578.0,726.0,1819.0,787.0,685.0
22047952900,1516.0,509.0,597.0,1685.0,718.0,771.0
22047953000,609.0,160.0,241.0,608.0,263.0,325.0
22047953101,1681.0,595.0,695.0,1504.0,762.0,918.0
22047953102,666.0,227.0,239.0,696.0,313.0,330.0
22047953200,1122.0,885.0,1446.0,3089.0,834.0,534.0
22049970100,688.0,208.0,309.0,774.0,440.0,476.0
22049970200,974.0,297.0,432.0,984.0,485.0,606.0
22049970300,862.0,454.0,659.0,1295.0,541.0,751.0
22049970400,1000.0,339.0,360.0,834.0,443.0,560.0
22049970500,398.0,126.0,160.0,467.0,219.0,324.0
22051020101,447.0,220.0,366.0,850.0,345.0,566.0
22051020102,571.0,161.0,307.0,913.0,407.0,652.0
22051020201,363.0,259.0,383.0,523.0,257.0,320.0
22051020202,685.0,485.0,725.0,887.0,275.0,198.0
22051020203,1526.0,611.0,652.0,1900.0,1135.0,1384.0
22051020301,737.0,165.0,238.0,877.0,485.0,750.0
22051020302,1122.0,408.0,558.0,1398.0,788.0,1058.0
22051020303,806.0,274.0,426.0,1033.0,550.0,682.0
22051020400,621.0,194.0,225.0,907.0,536.0,664.0
22051020502,1643.0,648.0,986.0,1739.0,693.0,762.0
22051020505,546.0,178.0,238.0,471.0,221.0,241.0
22051020506,1018.0,420.0,516.0,1157.0,656.0,501.0
22051020507,866.0,441.0,557.0,1197.0,630.0,609.0
22051020508,1812.0,695.0,1018.0,2275.0,1012.0,732.0
22051020511,1030.0,373.0,500.0,1100.0,578.0,571.0
22051020512,434.0,228.0,333.0,644.0,469.0,641.0
22051020513,1089.0,592.0,809.0,1433.0,653.0,546.0
22051020514,848.0,307.0,232.0,1134.0,763.0,518.0
22051020515,702.0,281.0,391.0,928.0,473.0,301.0
22051020516,1295.0,509.0,654.0,1277.0,454.0,484.0
22051020517,885.0,324.0,333.0,1231.0,693.0,432.0
22051020600,1721.0,650.0,780.0,1257.0,370.0,247.0
22051020700,280.0,121.0,130.0,399.0,158.0,116.0
22051021000,548.0,202.0,285.0,722.0,306.0,397.0
22051021100,497.0,220.0,292.0,626.0,262.0,325.0
22051021200,480.0,194.0,296.0,641.0,262.0,642.0
22051021300,617.0,240.0,337.0,872.0,408.0,454.0
22051021400,542.0,146.0,199.0,610.0,286.0,356.0
22051021500,632.0,424.0,497.0,760.0,258.0,321.0
22051021600,1493.0,764.0,1075.0,1809.0,643.0,1035.0
22051021700,1175.0,606.0,742.0,1555.0,618.0,847.0
22051021801,409.0,201.0,302.0,527.0,288.0,532.0
22051021803,1060.0,944.0,1047.0,1119.0,231.0,157.0
22051021804,467.0,319.0,504.0,516.0,125.0,96.0
22051021900,368.0,228.0,290.0,474.0,191.0,244.0
22051022001,863.0,891.0,1042.0,1277.0,375.0,286.0
22051022002,461.0,171.0,257.0,689.0,381.0,655.0
22051022101,268.0,68.0,95.0,405.0,197.0,381.0
22051022102,340.0,164.0,296.0,553.0,307.0,834.0
22051022200,414.0,155.0,193.0,636.0,325.0,526.0
22051022301,534.0,199.0,280.0,825.0,409.0,631.0
22051022302,299.0,151.0,258.0,565.0,253.0,345.0
22051022303,446.0,402.0,645.0,779.0,283.0,261.0
22051022400,553.0,213.0,396.0,956.0,494.0,779.0
22051022500,569.0,184.0,328.0,840.0,425.0,442.0
22051022600,852.0,167.0,240.0,974.0,523.0,473.0
22051022700,510.0,187.0,376.0,854.0,452.0,406.0
22051022800,519.0,247.0,388.0,835.0,436.0,561.0
22051022900,578.0,277.0,411.0,903.0,416.0,423.0
22051023001,316.0,91.0,173.0,482.0,385.0,406.0
22051023002,878.0,303.0,481.0,1141.0,855.0,803.0
22051023003,567.0,175.0,300.0,786.0,385.0,580.0
22051023100,471.0,191.0,325.0,715.0,331.0,379.0
22051023200,562.0,244.0,334.0,828.0,393.0,529.0
22051023300,331.0,126.0,201.0,508.0,227.0,278.0
22051023400,646.0,220.0,327.0,940.0,433.0,606.0
22051023500,987.0,338.0,466.0,1315.0,650.0,726.0
22051023600,1195.0,414.0,603.0,1555.0,670.0,800.0
22051023700,497.0,185.0,194.0,584.0,278.0,383.0
22051023800,790.0,356.0,519.0,1159.0,539.0,545.0
22051023901,490.0,177.0,193.0,670.0,407.0,459.0
22051023902,546.0,97.0,156.0,691.0,415.0,429.0
22051023903,518.0,108.0,189.0,670.0,368.0,432.0
22051023904,503.0,194.0,236.0,774.0,398.0,581.0
22051024001,543.0,197.0,235.0,812.0,423.0,671.0
22051024002,533.0,204.0,248.0,937.0,471.0,620.0
22051024100,768.0,262.0,439.0,1069.0,444.0,496.0
22051024201,331.0,254.0,331.0,613.0,277.0,295.0
22051024202,397.0,550.0,884.0,860.0,313.0,190.0
22051024300,509.0,208.0,333.0,954.0,433.0,420.0
22051024400,543.0,227.0,423.0,910.0,423.0,408.0
22051024500,195.0,118.0,181.0,479.0,240.0,403.0
22051024600,293.0,114.0,139.0,394.0,235.0,242.0
22051024700,292.0,139.0,217.0,514.0,236.0,300.0
22051024800,732.0,185.0,360.0,969.0,464.0,661.0
22051024900,339.0,164.0,307.0,535.0,228.0,207.0
22051025001,2293.0,916.0,1010.0,2132.0,765.0,594.0
22051025002,803.0,301.0,357.0,979.0,348.0,391.0
22051025003,1007.0,334.0,410.0,1048.0,430.0,539.0
22051025102,1062.0,351.0,452.0,1250.0,532.0,652.0
22051025103,967.0,347.0,414.0,1059.0,505.0,446.0
22051025104,1065.0,417.0,561.0,1003.0,424.0,275.0
22051025201,707.0,348.0,427.0,712.0,204.0,215.0
22051025202,1739.0,720.0,954.0,1630.0,564.0,606.0
22051025300,450.0,191.0,260.0,670.0,266.0,419.0
22051025400,1014.0,411.0,564.0,1056.0,418.0,380.0
22051025500,746.0,307.0,432.0,729.0,250.0,251.0
22051025600,333.0,155.0,215.0,456.0,154.0,186.0
22051025700,317.0,126.0,171.0,410.0,177.0,207.0
22051025800,347.0,167.0,200.0,614.0,271.0,203.0
22051025900,559.0,532.0,631.0,1039.0,361.0,390.0
22051026000,408.0,183.0,261.0,574.0,276.0,315.0
22051026100,1317.0,612.0,756.0,1235.0,449.0,513.0
22051026200,296.0,142.0,131.0,359.0,201.0,198.0
22051026300,491.0,227.0,296.0,786.0,320.0,424.0
22051026400,389.0,141.0,205.0,492.0,231.0,302.0
22051026500,303.0,98.0,160.0,461.0,255.0,746.0
