census_tract,zero_to_eighteen,nineteen_to_twenty_five,twenty_six_to_thirty_four,thirty_five_to_fifty_four,fifty_five_to_sixty_four,sixty_five_plus
01101005101,966.0,310.0,618.0,1252.0,315.0,295.0
01101005102,1235.0,452.0,489.0,1249.0,535.0,669.0
01101005301,292.0,88.0,116.0,133.0,4.0,2.0
01101005302,604.0,189.0,347.0,592.0,231.0,179.0
01101005402,1549.0,639.0,951.0,1444.0,572.0,589.0
01101005403,839.0,762.0,687.0,802.0,308.0,269.0
01101005406,2055.0,476.0,733.0,2863.0,1475.0,1382.0
01101005407,923.0,860.0,638.0,1160.0,428.0,654.0
01101005408,1758.0,639.0,889.0,2250.0,1079.0,1102.0
01101005409,536.0,390.0,377.0,723.0,283.0,218.0
01101005410,975.0,1028.0,939.0,1306.0,427.0,335.0
01101005501,588.0,445.0,617.0,1223.0,271.0,171.0
01101005502,203.0,63.0,70.0,252.0,118.0,139.0
01101005503,1089.0,251.0,613.0,1228.0,359.0,256.0
01101005504,209.0,44.0,84.0,305.0,164.0,74.0
01101005603,2903.0,1123.0,1258.0,1892.0,471.0,275.0
01101005604,899.0,233.0,254.0,1162.0,578.0,445.0
01101005605,928.0,367.0,471.0,1052.0,373.0,338.0
01101005606,1463.0,881.0,782.0,1215.0,423.0,251.0
01101005607,1589.0,128.0,512.0,1730.0,394.0,287.0
01101005608,229.0,55.0,34.0,274.0,165.0,197.0
01101005609,1178.0,605.0,1020.0,1379.0,296.0,232.0
01101005610,350.0,132.0,156.0,354.0,164.0,144.0
01101005611,892.0,201.0,367.0,1094.0,370.0,269.0
01101005612,340.0,56.0,205.0,372.0,79.0,89.0
01101005700,305.0,114.0,133.0,487.0,243.0,266.0
01101005800,419.0,166.0,171.0,595.0,434.0,422.0
01101005901,1044.0,375.0,423.0,1521.0,760.0,789.0
01101005902,1074.0,361.0,371.0,962.0,628.0,402.0
01101006000,827.0,360.0,348.0,1068.0,444.0,597.0
01101006100,538.0,194.0,194.0,602.0,327.0,409.0
01103000100,1286.0,396.0,589.0,1075.0,443.0,705.0
01103000200,937.0,165.0,268.0,1112.0,486.0,682.0
01103000300,607.0,216.0,369.0,757.0,348.0,483.0
01103000400,608.0,403.0,533.0,1310.0,514.0,605.0
01103000600,870.0,386.0,602.0,1049.0,354.0,317.0
01103000700,1318.0,467.0,569.0,1094.0,405.0,315.0
01103000800,857.0,276.0,452.0,796.0,325.0,458.0
01103000900,1440.0,669.0,908.0,1307.0,450.0,817.0
01103001000,832.0,269.0,329.0,932.0,403.0,517.0
01103005101,1321.0,402.0,561.0,1649.0,592.0,571.0
01103005103,171.0,82.0,77.0,276.0,144.0,135.0
01103005105,378.0,103.0,144.0,578.0,373.0,456.0
01103005106,1519.0,586.0,816.0,1864.0,762.0,792.0
01103005107,1166.0,278.0,387.0,1442.0,634.0,506.0
01103005108,973.0,352.0,402.0,1151.0,578.0,498.0
01103005109,1336.0,585.0,654.0,1107.0,422.0,543.0
01103005200,1732.0,518.0,642.0,2096.0,836.0,784.0
01103005301,2021.0,518.0,749.0,2417.0,1096.0,1220.0
01103005302,832.0,262.0,340.0,1070.0,492.0,520.0
01103005303,995.0,314.0,479.0,1115.0,405.0,717.0
01103005304,1512.0,364.0,614.0,1732.0,696.0,699.0
01103005404,1316.0,333.0,531.0,1583.0,656.0,797.0
01103005405,1263.0,408.0,483.0,1682.0,734.0,695.0
01103005500,1369.0,422.0,555.0,1726.0,704.0,979.0
01103005600,1432.0,436.0,575.0,1767.0,741.0,778.0
01103005701,609.0,193.0,286.0,862.0,379.0,362.0
01103005702,1534.0,491.0,646.0,1954.0,899.0,920.0
01105686800,204.0,63.0,75.0,313.0,167.0,248.0
01105687000,1362.0,880.0,493.0,1247.0,635.0,985.0
01105687100,1216.0,333.0,433.0,1042.0,469.0,536.0
01107050000,1275.0,389.0,473.0,1368.0,581.0,802.0
01107050100,860.0,278.0,307.0,1031.0,536.0,681.0
01107050200,409.0,133.0,183.0,604.0,316.0,406.0
01107050300,988.0,389.0,428.0,1069.0,501.0,511.0
01107050400,1364.0,441.0,471.0,1462.0,759.0,936.0
01109188600,452.0,166.0,181.0,600.0,297.0,329.0
01109188700,405.0,138.0,201.0,478.0,230.0,246.0
01109188800,581.0,181.0,251.0,703.0,325.0,421.0
01109188900,1333.0,1230.0,498.0,1087.0,458.0,424.0
01109189000,1860.0,1526.0,935.0,1997.0,886.0,935.0
01109189100,1309.0,2956.0,650.0,1075.0,444.0,637.0
01109189200,713.0,228.0,282.0,760.0,385.0,420.0
01109189300,873.0,299.0,390.0,1062.0,595.0,799.0
01111000100,887.0,278.0,341.0,1000.0,534.0,598.0
01111000200,834.0,224.0,282.0,962.0,423.0,572.0
01111000300,909.0,244.0,370.0,1186.0,728.0,860.0
01111000400,1225.0,372.0,480.0,1231.0,557.0,782.0
01111000500,1385.0,407.0,494.0,1445.0,628.0,777.0
01111000600,550.0,285.0,205.0,559.0,241.0,299.0
01113030200,727.0,250.0,265.0,495.0,201.0,176.0
01113030300,954.0,372.0,417.0,933.0,400.0,513.0
01113030401,1247.0,726.0,780.0,1367.0,540.0,695.0
01113030402,657.0,217.0,338.0,769.0,374.0,541.0
01113030500,511.0,165.0,223.0,520.0,267.0,354.0
01113030600,2012.0,767.0,1006.0,1774.0,613.0,600.0
01113030700,1152.0,471.0,502.0,1030.0,295.0,404.0
01113030800,916.0,296.0,298.0,831.0,386.0,412.0
01113030901,1767.0,639.0,831.0,2097.0,927.0,852.0
01113030902,2123.0,579.0,1037.0,2020.0,657.0,636.0
01113031000,857.0,291.0,358.0,1151.0,591.0,534.0
01113031100,381.0,119.0,139.0,552.0,304.0,389.0
01113031200,954.0,291.0,330.0,1219.0,622.0,614.0
01115040103,2396.0,633.0,1451.0,2665.0,980.0,789.0
01115040104,1203.0,365.0,779.0,1600.0,621.0,731.0
01115040105,1013.0,286.0,438.0,1357.0,566.0,775.0
01115040106,1723.0,599.0,963.0,1941.0,813.0,730.0
01115040201,1541.0,494.0,613.0,1788.0,750.0,682.0
01115040203,1616.0,662.0,823.0,1692.0,621.0,801.0
01115040204,1712.0,495.0,801.0,1940.0,851.0,949.0
01115040205,1049.0,267.0,358.0,1544.0,942.0,1165.0
01115040300,1395.0,463.0,505.0,1682.0,733.0,806.0
01115040401,1151.0,383.0,531.0,1403.0,628.0,682.0
01115040402,873.0,319.0,405.0,1099.0,492.0,575.0
01115040501,2947.0,767.0,1078.0,3579.0,1417.0,1358.0
01115040502,2288.0,773.0,1557.0,3371.0,1042.0,866.0
01117030102,976.0,321.0,364.0,1254.0,599.0,661.0
01117030103,246.0,75.0,103.0,324.0,154.0,147.0
01117030211,788.0,103.0,246.0,936.0,392.0,288.0
01117030212,521.0,674.0,972.0,852.0,176.0,98.0
01117030213,1196.0,544.0,578.0,1536.0,563.0,347.0
01117030214,2118.0,378.0,815.0,2415.0,803.0,683.0
01117030215,1027.0,229.0,852.0,1084.0,329.0,320.0
01117030216,1727.0,217.0,583.0,2256.0,990.0,730.0
01117030217,1543.0,180.0,197.0,1767.0,829.0,789.0
01117030303,1407.0,706.0,1071.0,2036.0,958.0,928.0
01117030304,1460.0,254.0,348.0,1802.0,968.0,855.0
01117030305,1089.0,259.0,192.0,1272.0,661.0,543.0
01117030306,1150.0,276.0,559.0,1237.0,394.0,378.0
01117030314,590.0,383.0,705.0,830.0,318.0,312.0
01117030315,1503.0,536.0,1112.0,1640.0,456.0,520.0
01117030316,1507.0,384.0,852.0,1734.0,557.0,425.0
01117030317,1130.0,232.0,614.0,1282.0,301.0,348.0
01117030319,557.0,207.0,320.0,659.0,248.0,489.0
01117030320,1582.0,316.0,673.0,1734.0,557.0,449.0
01117030330,1374.0,342.0,491.0,1814.0,829.0,613.0
01117030331,1422.0,258.0,315.0,1596.0,526.0,312.0
01117030332,286.0,54.0,138.0,375.0,183.0,141.0
01117030333,1107.0,204.0,320.0,1432.0,875.0,856.0
01117030334,1181.0,171.0,277.0,1377.0,459.0,286.0
01117030336,2111.0,259.0,918.0,2153.0,416.0,345.0
01117030337,389.0,126.0,194.0,457.0,122.0,124.0
01117030340,1771.0,428.0,768.0,1947.0,518.0,336.0
01117030341,492.0,231.0,415.0,602.0,206.0,186.0
01117030342,942.0,96.0,114.0,1005.0,278.0,214.0
01117030344,681.0,186.0,427.0,881.0,331.0,387.0
01117030345,799.0,176.0,254.0,1046.0,346.0,275.0
01117030405,349.0,132.0,167.0,350.0,119.0,152.0
01117030406,786.0,579.0,460.0,869.0,368.0,425.0
01117030407,279.0,1083.0,133.0,210.0,127.0,130.0
01117030408,854.0,346.0,403.0,1015.0,437.0,502.0
01117030501,1945.0,552.0,1103.0,1967.0,648.0,641.0
01117030502,495.0,144.0,286.0,684.0,303.0,234.0
01117030604,2064.0,486.0,760.0,2310.0,707.0,576.0
01117030605,1885.0,516.0,1287.0,2182.0,635.0,466.0
01117030607,1795.0,378.0,754.0,1962.0,598.0,436.0
01117030608,886.0,172.0,368.0,1030.0,406.0,350.0
01117030609,1919.0,429.0,1059.0,2184.0,808.0,652.0
01117030701,1081.0,384.0,744.0,1556.0,413.0,401.0
01117030703,1011.0,334.0,369.0,1115.0,433.0,552.0
01117030704,806.0,248.0,322.0,1167.0,719.0,647.0
01117030800,986.0,277.0,439.0,1170.0,553.0,629.0
01117030900,630.0,178.0,277.0,833.0,413.0,447.0
01117980000,3.0,9.0,1.0,15.0,7.0,2.0
01119011300,1379.0,1372.0,549.0,1485.0,747.0,777.0
01119011400,482.0,165.0,152.0,542.0,230.0,302.0
01119011500,1210.0,335.0,413.0,1269.0,552.0,727.0
01119011600,267.0,92.0,110.0,311.0,187.0,257.0
01121010101,1498.0,363.0,565.0,1671.0,649.0,513.0
01121010102,1352.0,429.0,521.0,1517.0,628.0,642.0
01121010201,1053.0,322.0,477.0,1269.0,497.0,458.0
01121010202,858.0,288.0,393.0,1128.0,600.0,540.0
01121010301,854.0,317.0,501.0,1141.0,378.0,339.0
01121010302,929.0,274.0,405.0,1377.0,782.0,731.0
01121010400,648.0,210.0,286.0,832.0,414.0,434.0
01121010500,764.0,273.0,341.0,823.0,356.0,367.0
01121010600,1010.0,338.0,357.0,789.0,342.0,281.0
01121010700,309.0,477.0,449.0,877.0,240.0,198.0
01121010900,925.0,241.0,280.0,785.0,432.0,744.0
01121011000,632.0,181.0,262.0,811.0,495.0,575.0
01121011100,1147.0,364.0,464.0,1436.0,703.0,676.0
01121011200,523.0,273.0,391.0,1015.0,377.0,355.0
01121011300,1711.0,544.0,652.0,1723.0,703.0,939.0
01121011400,714.0,249.0,321.0,904.0,408.0,309.0
01121011500,1395.0,400.0,567.0,1733.0,757.0,810.0
01121011600,1284.0,376.0,523.0,1395.0,609.0,720.0
01121011700,1072.0,356.0,457.0,1273.0,577.0,620.0
01121011800,495.0,198.0,229.0,612.0,321.0,380.0
01121011900,709.0,251.0,353.0,743.0,305.0,611.0
01121012000,568.0,150.0,251.0,618.0,288.0,349.0
01123961900,596.0,192.0,231.0,780.0,313.0,418.0
01123962000,1103.0,313.0,398.0,1215.0,582.0,561.0
01123962100,1102.0,373.0,421.0,1078.0,485.0,630.0
01123962200,1132.0,379.0,500.0,1367.0,611.0,838.0
01123962300,1430.0,579.0,656.0,1804.0,837.0,1142.0
01123962400,1171.0,399.0,470.0,1350.0,625.0,729.0
01123962501,803.0,254.0,323.0,1256.0,798.0,844.0
01123962502,374.0,109.0,181.0,750.0,672.0,889.0
01123962600,395.0,129.0,140.0,484.0,302.0,273.0
01123962700,1681.0,508.0,612.0,1799.0,760.0,869.0
01125010101,1004.0,119.0,201.0,1129.0,468.0,383.0
01125010102,704.0,217.0,279.0,966.0,513.0,436.0
01125010103,1905.0,518.0,715.0,2128.0,802.0,765.0
01125010201,1002.0,274.0,558.0,1071.0,297.0,308.0
01125010202,2400.0,623.0,1049.0,2701.0,1110.0,940.0
01125010203,539.0,179.0,230.0,774.0,442.0,428.0
01125010204,1039.0,777.0,748.0,1236.0,536.0,657.0
01125010301,1505.0,597.0,838.0,1818.0,775.0,879.0
01125010302,1011.0,341.0,402.0,1090.0,466.0,470.0
01125010303,749.0,192.0,328.0,979.0,431.0,402.0
01125010403,828.0,448.0,581.0,874.0,389.0,1057.0
01125010404,613.0,358.0,391.0,589.0,265.0,303.0
01125010405,786.0,297.0,363.0,872.0,347.0,266.0
01125010406,1064.0,262.0,326.0,1129.0,693.0,795.0
01125010407,676.0,877.0,483.0,679.0,365.0,613.0
01125010500,626.0,251.0,300.0,663.0,274.0,291.0
01125010601,1230.0,411.0,607.0,1358.0,517.0,450.0
01125010602,2564.0,718.0,1305.0,3232.0,1270.0,1041.0
01125010701,1880.0,527.0,751.0,2121.0,769.0,613.0
01125010702,1996.0,607.0,904.0,2348.0,1062.0,854.0
01125010703,802.0,228.0,435.0,798.0,229.0,246.0
01125010802,940.0,289.0,448.0,1119.0,610.0,461.0
01125010803,794.0,407.0,355.0,702.0,259.0,266.0
01125010804,652.0,255.0,350.0,722.0,325.0,382.0
01125011200,1295.0,5291.0,65.0,81.0,69.0,238.0
01125011401,422.0,2793.0,225.0,192.0,92.0,55.0
01125011402,159.0,2481.0,384.0,278.0,132.0,112.0
01125011600,441.0,481.0,471.0,794.0,346.0,358.0
01125011701,706.0,773.0,181.0,442.0,262.0,351.0
01125011703,1281.0,369.0,455.0,957.0,558.0,621.0
01125011800,753.0,260.0,287.0,717.0,304.0,390.0
01125011901,507.0,1359.0,483.0,577.0,218.0,218.0
01125011902,491.0,219.0,236.0,528.0,259.0,211.0
01125012000,260.0,2585.0,447.0,420.0,186.0,237.0
01125012100,731.0,1070.0,649.0,1049.0,448.0,575.0
01125012303,1482.0,1204.0,872.0,1590.0,766.0,775.0
01125012304,688.0,671.0,580.0,692.0,277.0,268.0
01125012305,1088.0,570.0,753.0,1102.0,405.0,372.0
01125012403,671.0,611.0,463.0,734.0,342.0,238.0
01125012404,584.0,733.0,234.0,455.0,274.0,394.0
01125012405,1558.0,1774.0,742.0,1340.0,423.0,449.0
01125012501,453.0,129.0,176.0,518.0,301.0,231.0
01125012502,1876.0,500.0,911.0,1838.0,616.0,490.0
01125012503,1040.0,313.0,443.0,1183.0,537.0,362.0
01125012600,243.0,1703.0,272.0,373.0,173.0,129.0
01125012700,993.0,942.0,458.0,1063.0,407.0,464.0
01125012800,982.0,415.0,451.0,810.0,254.0,206.0
01127020100,909.0,274.0,418.0,1061.0,511.0,614.0
01127020200,945.0,373.0,547.0,1171.0,594.0,719.0
01127020300,1532.0,588.0,746.0,1923.0,924.0,1417.0
01127020400,588.0,197.0,280.0,626.0,307.0,339.0
01127020600,602.0,201.0,241.0,738.0,365.0,372.0
01127020700,774.0,238.0,335.0,938.0,370.0,472.0
01127020800,1366.0,447.0,529.0,1642.0,811.0,893.0
01127020900,1263.0,384.0,522.0,1481.0,734.0,759.0
01127021000,948.0,281.0,416.0,1165.0,545.0,548.0
01127021100,828.0,247.0,320.0,1027.0,528.0,663.0
01127021200,825.0,265.0,321.0,1054.0,484.0,532.0
01127021300,827.0,255.0,365.0,1112.0,488.0,546.0
01127021400,876.0,267.0,382.0,1103.0,531.0,574.0
01127021500,788.0,281.0,335.0,935.0,467.0,672.0
01127021600,301.0,127.0,133.0,454.0,238.0,249.0
01127021700,1006.0,319.0,430.0,1164.0,560.0,653.0
01127021800,943.0,334.0,373.0,1082.0,491.0,539.0
01127021900,629.0,217.0,238.0,730.0,381.0,333.0
01129043900,694.0,178.0,258.0,798.0,385.0,491.0
01129044000,1141.0,327.0,431.0,1237.0,548.0,689.0
01129044100,872.0,236.0,337.0,984.0,447.0,511.0
01129044200,1351.0,414.0,471.0,1267.0,601.0,522.0
01129044300,694.0,181.0,231.0,752.0,340.0,377.0
01131034700,413.0,99.0,134.0,338.0,181.0,159.0
01131034800,1307.0,323.0,427.0,1235.0,591.0,696.0
01131035100,1150.0,298.0,392.0,1026.0,458.0,511.0
01131035200,463.0,133.0,195.0,541.0,340.0,386.0
01133965501,600.0,177.0,231.0,733.0,283.0,391.0
01133965502,541.0,156.0,217.0,885.0,527.0,573.0
01133965503,556.0,177.0,198.0,805.0,419.0,486.0
01133965600,1248.0,387.0,521.0,1609.0,788.0,909.0
01133965700,1072.0,286.0,428.0,1329.0,624.0,903.0
01133965800,1100.0,418.0,468.0,1229.0,562.0,699.0
01133965900,501.0,162.0,212.0,630.0,296.0,372.0
